,snapshot,objective,generators,stores
1532,2013-07-11 12:00:00,3.0,3.0,3.0
1533,2013-07-11 15:00:00,3.0,3.0,3.0
1534,2013-07-11 18:00:00,3.0,3.0,3.0
1535,2013-07-11 21:00:00,3.0,3.0,3.0
1536,2013-07-12 00:00:00,3.0,3.0,3.0
1537,2013-07-12 03:00:00,3.0,3.0,3.0
1538,2013-07-12 06:00:00,3.0,3.0,3.0
1539,2013-07-12 09:00:00,3.0,3.0,3.0
1540,2013-07-12 12:00:00,3.0,3.0,3.0
1541,2013-07-12 15:00:00,3.0,3.0,3.0
1542,2013-07-12 18:00:00,3.0,3.0,3.0
1543,2013-07-12 21:00:00,3.0,3.0,3.0
1544,2013-07-13 00:00:00,3.0,3.0,3.0
1545,2013-07-13 03:00:00,3.0,3.0,3.0
1546,2013-07-13 06:00:00,3.0,3.0,3.0
1547,2013-07-13 09:00:00,3.0,3.0,3.0
1548,2013-07-13 12:00:00,3.0,3.0,3.0
1549,2013-07-13 15:00:00,3.0,3.0,3.0
1550,2013-07-13 18:00:00,3.0,3.0,3.0
1551,2013-07-13 21:00:00,3.0,3.0,3.0
1552,2013-07-14 00:00:00,3.0,3.0,3.0
1553,2013-07-14 03:00:00,3.0,3.0,3.0
1554,2013-07-14 06:00:00,3.0,3.0,3.0
1555,2013-07-14 09:00:00,3.0,3.0,3.0
1556,2013-07-14 12:00:00,3.0,3.0,3.0
1557,2013-07-14 15:00:00,3.0,3.0,3.0
1558,2013-07-14 18:00:00,3.0,3.0,3.0
1559,2013-07-14 21:00:00,3.0,3.0,3.0
1560,2013-07-15 00:00:00,3.0,3.0,3.0
1561,2013-07-15 03:00:00,3.0,3.0,3.0
1562,2013-07-15 06:00:00,3.0,3.0,3.0
1563,2013-07-15 09:00:00,3.0,3.0,3.0
1564,2013-07-15 12:00:00,3.0,3.0,3.0
1565,2013-07-15 15:00:00,3.0,3.0,3.0
1566,2013-07-15 18:00:00,3.0,3.0,3.0
1567,2013-07-15 21:00:00,3.0,3.0,3.0
1568,2013-07-16 00:00:00,3.0,3.0,3.0
1569,2013-07-16 03:00:00,3.0,3.0,3.0
1570,2013-07-16 06:00:00,3.0,3.0,3.0
1571,2013-07-16 09:00:00,3.0,3.0,3.0
1572,2013-07-16 12:00:00,3.0,3.0,3.0
1573,2013-07-16 15:00:00,3.0,3.0,3.0
1574,2013-07-16 18:00:00,3.0,3.0,3.0
1575,2013-07-16 21:00:00,3.0,3.0,3.0
1576,2013-07-17 00:00:00,3.0,3.0,3.0
1577,2013-07-17 03:00:00,3.0,3.0,3.0
1578,2013-07-17 06:00:00,3.0,3.0,3.0
1579,2013-07-17 09:00:00,3.0,3.0,3.0
1580,2013-07-17 12:00:00,3.0,3.0,3.0
1581,2013-07-17 15:00:00,3.0,3.0,3.0
1582,2013-07-17 18:00:00,3.0,3.0,3.0
1583,2013-07-17 21:00:00,3.0,3.0,3.0
1584,2013-07-18 00:00:00,3.0,3.0,3.0
1585,2013-07-18 03:00:00,3.0,3.0,3.0
1586,2013-07-18 06:00:00,3.0,3.0,3.0
1587,2013-07-18 09:00:00,3.0,3.0,3.0
1588,2013-07-18 12:00:00,3.0,3.0,3.0
1589,2013-07-18 15:00:00,3.0,3.0,3.0
1590,2013-07-18 18:00:00,3.0,3.0,3.0
1591,2013-07-18 21:00:00,3.0,3.0,3.0
1592,2013-07-19 00:00:00,3.0,3.0,3.0
1593,2013-07-19 03:00:00,3.0,3.0,3.0
1594,2013-07-19 06:00:00,3.0,3.0,3.0
1595,2013-07-19 09:00:00,3.0,3.0,3.0
1596,2013-07-19 12:00:00,3.0,3.0,3.0
1597,2013-07-19 15:00:00,3.0,3.0,3.0
1598,2013-07-19 18:00:00,3.0,3.0,3.0
1599,2013-07-19 21:00:00,3.0,3.0,3.0
1600,2013-07-20 00:00:00,3.0,3.0,3.0
1601,2013-07-20 03:00:00,3.0,3.0,3.0
1602,2013-07-20 06:00:00,3.0,3.0,3.0
1603,2013-07-20 09:00:00,3.0,3.0,3.0
1604,2013-07-20 12:00:00,3.0,3.0,3.0
1605,2013-07-20 15:00:00,3.0,3.0,3.0
1606,2013-07-20 18:00:00,3.0,3.0,3.0
1607,2013-07-20 21:00:00,3.0,3.0,3.0
1608,2013-07-21 00:00:00,3.0,3.0,3.0
1609,2013-07-21 03:00:00,3.0,3.0,3.0
1610,2013-07-21 06:00:00,3.0,3.0,3.0
1611,2013-07-21 09:00:00,3.0,3.0,3.0
1612,2013-07-21 12:00:00,3.0,3.0,3.0
1613,2013-07-21 15:00:00,3.0,3.0,3.0
1614,2013-07-21 18:00:00,3.0,3.0,3.0
1615,2013-07-21 21:00:00,3.0,3.0,3.0
1616,2013-07-22 00:00:00,3.0,3.0,3.0
1617,2013-07-22 03:00:00,3.0,3.0,3.0
1618,2013-07-22 06:00:00,3.0,3.0,3.0
1619,2013-07-22 09:00:00,3.0,3.0,3.0
1620,2013-07-22 12:00:00,3.0,3.0,3.0
1621,2013-07-22 15:00:00,3.0,3.0,3.0
1622,2013-07-22 18:00:00,3.0,3.0,3.0
1623,2013-07-22 21:00:00,3.0,3.0,3.0
1624,2013-07-23 00:00:00,3.0,3.0,3.0
1625,2013-07-23 03:00:00,3.0,3.0,3.0
1626,2013-07-23 06:00:00,3.0,3.0,3.0
1627,2013-07-23 09:00:00,3.0,3.0,3.0
1628,2013-07-23 12:00:00,3.0,3.0,3.0
1629,2013-07-23 15:00:00,3.0,3.0,3.0
1630,2013-07-23 18:00:00,3.0,3.0,3.0
1631,2013-07-23 21:00:00,3.0,3.0,3.0
1632,2013-07-24 00:00:00,3.0,3.0,3.0
1633,2013-07-24 03:00:00,3.0,3.0,3.0
1634,2013-07-24 06:00:00,3.0,3.0,3.0
1635,2013-07-24 09:00:00,3.0,3.0,3.0
1636,2013-07-24 12:00:00,3.0,3.0,3.0
1637,2013-07-24 15:00:00,3.0,3.0,3.0
1638,2013-07-24 18:00:00,3.0,3.0,3.0
1639,2013-07-24 21:00:00,3.0,3.0,3.0
1640,2013-07-25 00:00:00,3.0,3.0,3.0
1641,2013-07-25 03:00:00,3.0,3.0,3.0
1642,2013-07-25 06:00:00,3.0,3.0,3.0
1643,2013-07-25 09:00:00,3.0,3.0,3.0
1644,2013-07-25 12:00:00,3.0,3.0,3.0
1645,2013-07-25 15:00:00,3.0,3.0,3.0
1646,2013-07-25 18:00:00,3.0,3.0,3.0
1647,2013-07-25 21:00:00,3.0,3.0,3.0
1648,2013-07-26 00:00:00,3.0,3.0,3.0
1649,2013-07-26 03:00:00,3.0,3.0,3.0
1650,2013-07-26 06:00:00,3.0,3.0,3.0
1651,2013-07-26 09:00:00,3.0,3.0,3.0
1652,2013-07-26 12:00:00,3.0,3.0,3.0
1653,2013-07-26 15:00:00,3.0,3.0,3.0
1654,2013-07-26 18:00:00,3.0,3.0,3.0
1655,2013-07-26 21:00:00,3.0,3.0,3.0
1656,2013-07-27 00:00:00,3.0,3.0,3.0
1657,2013-07-27 03:00:00,3.0,3.0,3.0
1658,2013-07-27 06:00:00,3.0,3.0,3.0
1659,2013-07-27 09:00:00,3.0,3.0,3.0
1660,2013-07-27 12:00:00,3.0,3.0,3.0
1661,2013-07-27 15:00:00,3.0,3.0,3.0
1662,2013-07-27 18:00:00,3.0,3.0,3.0
1663,2013-07-27 21:00:00,3.0,3.0,3.0
1664,2013-07-28 00:00:00,3.0,3.0,3.0
1665,2013-07-28 03:00:00,3.0,3.0,3.0
1666,2013-07-28 06:00:00,3.0,3.0,3.0
1667,2013-07-28 09:00:00,3.0,3.0,3.0
1668,2013-07-28 12:00:00,3.0,3.0,3.0
1669,2013-07-28 15:00:00,3.0,3.0,3.0
1670,2013-07-28 18:00:00,3.0,3.0,3.0
1671,2013-07-28 21:00:00,3.0,3.0,3.0
1672,2013-07-29 00:00:00,3.0,3.0,3.0
1673,2013-07-29 03:00:00,3.0,3.0,3.0
1674,2013-07-29 06:00:00,3.0,3.0,3.0
1675,2013-07-29 09:00:00,3.0,3.0,3.0
1676,2013-07-29 12:00:00,3.0,3.0,3.0
1677,2013-07-29 15:00:00,3.0,3.0,3.0
1678,2013-07-29 18:00:00,3.0,3.0,3.0
1679,2013-07-29 21:00:00,3.0,3.0,3.0
1680,2013-07-30 00:00:00,3.0,3.0,3.0
1681,2013-07-30 03:00:00,3.0,3.0,3.0
1682,2013-07-30 06:00:00,3.0,3.0,3.0
1683,2013-07-30 09:00:00,3.0,3.0,3.0
1684,2013-07-30 12:00:00,3.0,3.0,3.0
1685,2013-07-30 15:00:00,3.0,3.0,3.0
1686,2013-07-30 18:00:00,3.0,3.0,3.0
1687,2013-07-30 21:00:00,3.0,3.0,3.0
1688,2013-07-31 00:00:00,3.0,3.0,3.0
1689,2013-07-31 03:00:00,3.0,3.0,3.0
1690,2013-07-31 06:00:00,3.0,3.0,3.0
1691,2013-07-31 09:00:00,3.0,3.0,3.0
1692,2013-07-31 12:00:00,3.0,3.0,3.0
1693,2013-07-31 15:00:00,3.0,3.0,3.0
1694,2013-07-31 18:00:00,3.0,3.0,3.0
1695,2013-07-31 21:00:00,3.0,3.0,3.0
1696,2013-08-01 00:00:00,3.0,3.0,3.0
1697,2013-08-01 03:00:00,3.0,3.0,3.0
1698,2013-08-01 06:00:00,3.0,3.0,3.0
1699,2013-08-01 09:00:00,3.0,3.0,3.0
1700,2013-08-01 12:00:00,3.0,3.0,3.0
1701,2013-08-01 15:00:00,3.0,3.0,3.0
1702,2013-08-01 18:00:00,3.0,3.0,3.0
1703,2013-08-01 21:00:00,3.0,3.0,3.0
1704,2013-08-02 00:00:00,3.0,3.0,3.0
1705,2013-08-02 03:00:00,3.0,3.0,3.0
1706,2013-08-02 06:00:00,3.0,3.0,3.0
1707,2013-08-02 09:00:00,3.0,3.0,3.0
1708,2013-08-02 12:00:00,3.0,3.0,3.0
1709,2013-08-02 15:00:00,3.0,3.0,3.0
1710,2013-08-02 18:00:00,3.0,3.0,3.0
1711,2013-08-02 21:00:00,3.0,3.0,3.0
1712,2013-08-03 00:00:00,3.0,3.0,3.0
1713,2013-08-03 03:00:00,3.0,3.0,3.0
1714,2013-08-03 06:00:00,3.0,3.0,3.0
1715,2013-08-03 09:00:00,3.0,3.0,3.0
1716,2013-08-03 12:00:00,3.0,3.0,3.0
1717,2013-08-03 15:00:00,3.0,3.0,3.0
1718,2013-08-03 18:00:00,3.0,3.0,3.0
1719,2013-08-03 21:00:00,3.0,3.0,3.0
1720,2013-08-04 00:00:00,3.0,3.0,3.0
1721,2013-08-04 03:00:00,3.0,3.0,3.0
1722,2013-08-04 06:00:00,3.0,3.0,3.0
1723,2013-08-04 09:00:00,3.0,3.0,3.0
1724,2013-08-04 12:00:00,3.0,3.0,3.0
1725,2013-08-04 15:00:00,3.0,3.0,3.0
1726,2013-08-04 18:00:00,3.0,3.0,3.0
1727,2013-08-04 21:00:00,3.0,3.0,3.0
1728,2013-08-05 00:00:00,3.0,3.0,3.0
1729,2013-08-05 03:00:00,3.0,3.0,3.0
1730,2013-08-05 06:00:00,3.0,3.0,3.0
1731,2013-08-05 09:00:00,3.0,3.0,3.0
1732,2013-08-05 12:00:00,3.0,3.0,3.0
1733,2013-08-05 15:00:00,3.0,3.0,3.0
1734,2013-08-05 18:00:00,3.0,3.0,3.0
1735,2013-08-05 21:00:00,3.0,3.0,3.0
1736,2013-08-06 00:00:00,3.0,3.0,3.0
1737,2013-08-06 03:00:00,3.0,3.0,3.0
1738,2013-08-06 06:00:00,3.0,3.0,3.0
1739,2013-08-06 09:00:00,3.0,3.0,3.0
1740,2013-08-06 12:00:00,3.0,3.0,3.0
1741,2013-08-06 15:00:00,3.0,3.0,3.0
1742,2013-08-06 18:00:00,3.0,3.0,3.0
1743,2013-08-06 21:00:00,3.0,3.0,3.0
1744,2013-08-07 00:00:00,3.0,3.0,3.0
1745,2013-08-07 03:00:00,3.0,3.0,3.0
1746,2013-08-07 06:00:00,3.0,3.0,3.0
1747,2013-08-07 09:00:00,3.0,3.0,3.0
1748,2013-08-07 12:00:00,3.0,3.0,3.0
1749,2013-08-07 15:00:00,3.0,3.0,3.0
1750,2013-08-07 18:00:00,3.0,3.0,3.0
1751,2013-08-07 21:00:00,3.0,3.0,3.0
1752,2013-08-08 00:00:00,3.0,3.0,3.0
1753,2013-08-08 03:00:00,3.0,3.0,3.0
1754,2013-08-08 06:00:00,3.0,3.0,3.0
1755,2013-08-08 09:00:00,3.0,3.0,3.0
1756,2013-08-08 12:00:00,3.0,3.0,3.0
1757,2013-08-08 15:00:00,3.0,3.0,3.0
1758,2013-08-08 18:00:00,3.0,3.0,3.0
1759,2013-08-08 21:00:00,3.0,3.0,3.0
1760,2013-08-09 00:00:00,3.0,3.0,3.0
1761,2013-08-09 03:00:00,3.0,3.0,3.0
1762,2013-08-09 06:00:00,3.0,3.0,3.0
1763,2013-08-09 09:00:00,3.0,3.0,3.0
1764,2013-08-09 12:00:00,3.0,3.0,3.0
1765,2013-08-09 15:00:00,3.0,3.0,3.0
1766,2013-08-09 18:00:00,3.0,3.0,3.0
1767,2013-08-09 21:00:00,3.0,3.0,3.0
1768,2013-08-10 00:00:00,3.0,3.0,3.0
1769,2013-08-10 03:00:00,3.0,3.0,3.0
1770,2013-08-10 06:00:00,3.0,3.0,3.0
1771,2013-08-10 09:00:00,3.0,3.0,3.0
1772,2013-08-10 12:00:00,3.0,3.0,3.0
1773,2013-08-10 15:00:00,3.0,3.0,3.0
1774,2013-08-10 18:00:00,3.0,3.0,3.0
1775,2013-08-10 21:00:00,3.0,3.0,3.0
1776,2013-08-11 00:00:00,3.0,3.0,3.0
1777,2013-08-11 03:00:00,3.0,3.0,3.0
1778,2013-08-11 06:00:00,3.0,3.0,3.0
1779,2013-08-11 09:00:00,3.0,3.0,3.0
1780,2013-08-11 12:00:00,3.0,3.0,3.0
1781,2013-08-11 15:00:00,3.0,3.0,3.0
1782,2013-08-11 18:00:00,3.0,3.0,3.0
1783,2013-08-11 21:00:00,3.0,3.0,3.0
1784,2013-08-12 00:00:00,3.0,3.0,3.0
1785,2013-08-12 03:00:00,3.0,3.0,3.0
1786,2013-08-12 06:00:00,3.0,3.0,3.0
1787,2013-08-12 09:00:00,3.0,3.0,3.0
1788,2013-08-12 12:00:00,3.0,3.0,3.0
1789,2013-08-12 15:00:00,3.0,3.0,3.0
1790,2013-08-12 18:00:00,3.0,3.0,3.0
1791,2013-08-12 21:00:00,3.0,3.0,3.0
1792,2013-08-13 00:00:00,3.0,3.0,3.0
1793,2013-08-13 03:00:00,3.0,3.0,3.0
1794,2013-08-13 06:00:00,3.0,3.0,3.0
1795,2013-08-13 09:00:00,3.0,3.0,3.0
1796,2013-08-13 12:00:00,3.0,3.0,3.0
1797,2013-08-13 15:00:00,3.0,3.0,3.0
1798,2013-08-13 18:00:00,3.0,3.0,3.0
1799,2013-08-13 21:00:00,3.0,3.0,3.0
1800,2013-08-14 00:00:00,3.0,3.0,3.0
1801,2013-08-14 03:00:00,3.0,3.0,3.0
1802,2013-08-14 06:00:00,3.0,3.0,3.0
1803,2013-08-14 09:00:00,3.0,3.0,3.0
1804,2013-08-14 12:00:00,3.0,3.0,3.0
1805,2013-08-14 15:00:00,3.0,3.0,3.0
1806,2013-08-14 18:00:00,3.0,3.0,3.0
1807,2013-08-14 21:00:00,3.0,3.0,3.0
1808,2013-08-15 00:00:00,3.0,3.0,3.0
1809,2013-08-15 03:00:00,3.0,3.0,3.0
1810,2013-08-15 06:00:00,3.0,3.0,3.0
1811,2013-08-15 09:00:00,3.0,3.0,3.0
1812,2013-08-15 12:00:00,3.0,3.0,3.0
1813,2013-08-15 15:00:00,3.0,3.0,3.0
1814,2013-08-15 18:00:00,3.0,3.0,3.0
1815,2013-08-15 21:00:00,3.0,3.0,3.0
1816,2013-08-16 00:00:00,3.0,3.0,3.0
1817,2013-08-16 03:00:00,3.0,3.0,3.0
1818,2013-08-16 06:00:00,3.0,3.0,3.0
1819,2013-08-16 09:00:00,3.0,3.0,3.0
1820,2013-08-16 12:00:00,3.0,3.0,3.0
1821,2013-08-16 15:00:00,3.0,3.0,3.0
1822,2013-08-16 18:00:00,3.0,3.0,3.0
1823,2013-08-16 21:00:00,3.0,3.0,3.0
1824,2013-08-17 00:00:00,3.0,3.0,3.0
1825,2013-08-17 03:00:00,3.0,3.0,3.0
1826,2013-08-17 06:00:00,3.0,3.0,3.0
1827,2013-08-17 09:00:00,3.0,3.0,3.0
1828,2013-08-17 12:00:00,3.0,3.0,3.0
1829,2013-08-17 15:00:00,3.0,3.0,3.0
1830,2013-08-17 18:00:00,3.0,3.0,3.0
1831,2013-08-17 21:00:00,3.0,3.0,3.0
1832,2013-08-18 00:00:00,3.0,3.0,3.0
1833,2013-08-18 03:00:00,3.0,3.0,3.0
1834,2013-08-18 06:00:00,3.0,3.0,3.0
1835,2013-08-18 09:00:00,3.0,3.0,3.0
1836,2013-08-18 12:00:00,3.0,3.0,3.0
1837,2013-08-18 15:00:00,3.0,3.0,3.0
1838,2013-08-18 18:00:00,3.0,3.0,3.0
1839,2013-08-18 21:00:00,3.0,3.0,3.0
1840,2013-08-19 00:00:00,3.0,3.0,3.0
1841,2013-08-19 03:00:00,3.0,3.0,3.0
1842,2013-08-19 06:00:00,3.0,3.0,3.0
1843,2013-08-19 09:00:00,3.0,3.0,3.0
1844,2013-08-19 12:00:00,3.0,3.0,3.0
1845,2013-08-19 15:00:00,3.0,3.0,3.0
1846,2013-08-19 18:00:00,3.0,3.0,3.0
1847,2013-08-19 21:00:00,3.0,3.0,3.0
1848,2013-08-20 00:00:00,3.0,3.0,3.0
1849,2013-08-20 03:00:00,3.0,3.0,3.0
1850,2013-08-20 06:00:00,3.0,3.0,3.0
1851,2013-08-20 09:00:00,3.0,3.0,3.0
1852,2013-08-20 12:00:00,3.0,3.0,3.0
1853,2013-08-20 15:00:00,3.0,3.0,3.0
1854,2013-08-20 18:00:00,3.0,3.0,3.0
1855,2013-08-20 21:00:00,3.0,3.0,3.0
1856,2013-08-21 00:00:00,3.0,3.0,3.0
1857,2013-08-21 03:00:00,3.0,3.0,3.0
1858,2013-08-21 06:00:00,3.0,3.0,3.0
1859,2013-08-21 09:00:00,3.0,3.0,3.0
1860,2013-08-21 12:00:00,3.0,3.0,3.0
1861,2013-08-21 15:00:00,3.0,3.0,3.0
1862,2013-08-21 18:00:00,3.0,3.0,3.0
1863,2013-08-21 21:00:00,3.0,3.0,3.0
1864,2013-08-22 00:00:00,3.0,3.0,3.0
1865,2013-08-22 03:00:00,3.0,3.0,3.0
1866,2013-08-22 06:00:00,3.0,3.0,3.0
1867,2013-08-22 09:00:00,3.0,3.0,3.0
1868,2013-08-22 12:00:00,3.0,3.0,3.0
1869,2013-08-22 15:00:00,3.0,3.0,3.0
1870,2013-08-22 18:00:00,3.0,3.0,3.0
1871,2013-08-22 21:00:00,3.0,3.0,3.0
1872,2013-08-23 00:00:00,3.0,3.0,3.0
1873,2013-08-23 03:00:00,3.0,3.0,3.0
1874,2013-08-23 06:00:00,3.0,3.0,3.0
1875,2013-08-23 09:00:00,3.0,3.0,3.0
1876,2013-08-23 12:00:00,3.0,3.0,3.0
1877,2013-08-23 15:00:00,3.0,3.0,3.0
1878,2013-08-23 18:00:00,3.0,3.0,3.0
1879,2013-08-23 21:00:00,3.0,3.0,3.0
1880,2013-08-24 00:00:00,3.0,3.0,3.0
1881,2013-08-24 03:00:00,3.0,3.0,3.0
1882,2013-08-24 06:00:00,3.0,3.0,3.0
1883,2013-08-24 09:00:00,3.0,3.0,3.0
1884,2013-08-24 12:00:00,3.0,3.0,3.0
1885,2013-08-24 15:00:00,3.0,3.0,3.0
1886,2013-08-24 18:00:00,3.0,3.0,3.0
1887,2013-08-24 21:00:00,3.0,3.0,3.0
1888,2013-08-25 00:00:00,3.0,3.0,3.0
1889,2013-08-25 03:00:00,3.0,3.0,3.0
1890,2013-08-25 06:00:00,3.0,3.0,3.0
1891,2013-08-25 09:00:00,3.0,3.0,3.0
1892,2013-08-25 12:00:00,3.0,3.0,3.0
1893,2013-08-25 15:00:00,3.0,3.0,3.0
1894,2013-08-25 18:00:00,3.0,3.0,3.0
1895,2013-08-25 21:00:00,3.0,3.0,3.0
1896,2013-08-26 00:00:00,3.0,3.0,3.0
1897,2013-08-26 03:00:00,3.0,3.0,3.0
1898,2013-08-26 06:00:00,3.0,3.0,3.0
1899,2013-08-26 09:00:00,3.0,3.0,3.0
1900,2013-08-26 12:00:00,3.0,3.0,3.0
1901,2013-08-26 15:00:00,3.0,3.0,3.0
1902,2013-08-26 18:00:00,3.0,3.0,3.0
1903,2013-08-26 21:00:00,3.0,3.0,3.0
1904,2013-08-27 00:00:00,3.0,3.0,3.0
1905,2013-08-27 03:00:00,3.0,3.0,3.0
1906,2013-08-27 06:00:00,3.0,3.0,3.0
1907,2013-08-27 09:00:00,3.0,3.0,3.0
1908,2013-08-27 12:00:00,3.0,3.0,3.0
1909,2013-08-27 15:00:00,3.0,3.0,3.0
1910,2013-08-27 18:00:00,3.0,3.0,3.0
1911,2013-08-27 21:00:00,3.0,3.0,3.0
1912,2013-08-28 00:00:00,3.0,3.0,3.0
1913,2013-08-28 03:00:00,3.0,3.0,3.0
1914,2013-08-28 06:00:00,3.0,3.0,3.0
1915,2013-08-28 09:00:00,3.0,3.0,3.0
1916,2013-08-28 12:00:00,3.0,3.0,3.0
1917,2013-08-28 15:00:00,3.0,3.0,3.0
1918,2013-08-28 18:00:00,3.0,3.0,3.0
1919,2013-08-28 21:00:00,3.0,3.0,3.0
1920,2013-08-29 00:00:00,3.0,3.0,3.0
1921,2013-08-29 03:00:00,3.0,3.0,3.0
1922,2013-08-29 06:00:00,3.0,3.0,3.0
1923,2013-08-29 09:00:00,3.0,3.0,3.0
1924,2013-08-29 12:00:00,3.0,3.0,3.0
1925,2013-08-29 15:00:00,3.0,3.0,3.0
1926,2013-08-29 18:00:00,3.0,3.0,3.0
1927,2013-08-29 21:00:00,3.0,3.0,3.0
1928,2013-08-30 00:00:00,3.0,3.0,3.0
1929,2013-08-30 03:00:00,3.0,3.0,3.0
1930,2013-08-30 06:00:00,3.0,3.0,3.0
1931,2013-08-30 09:00:00,3.0,3.0,3.0
1932,2013-08-30 12:00:00,3.0,3.0,3.0
1933,2013-08-30 15:00:00,3.0,3.0,3.0
1934,2013-08-30 18:00:00,3.0,3.0,3.0
1935,2013-08-30 21:00:00,3.0,3.0,3.0
1936,2013-08-31 00:00:00,3.0,3.0,3.0
1937,2013-08-31 03:00:00,3.0,3.0,3.0
1938,2013-08-31 06:00:00,3.0,3.0,3.0
1939,2013-08-31 09:00:00,3.0,3.0,3.0
1940,2013-08-31 12:00:00,3.0,3.0,3.0
1941,2013-08-31 15:00:00,3.0,3.0,3.0
1942,2013-08-31 18:00:00,3.0,3.0,3.0
1943,2013-08-31 21:00:00,3.0,3.0,3.0
1944,2013-09-01 00:00:00,3.0,3.0,3.0
1945,2013-09-01 03:00:00,3.0,3.0,3.0
1946,2013-09-01 06:00:00,3.0,3.0,3.0
1947,2013-09-01 09:00:00,3.0,3.0,3.0
1948,2013-09-01 12:00:00,3.0,3.0,3.0
1949,2013-09-01 15:00:00,3.0,3.0,3.0
1950,2013-09-01 18:00:00,3.0,3.0,3.0
1951,2013-09-01 21:00:00,3.0,3.0,3.0
1952,2013-09-02 00:00:00,3.0,3.0,3.0
1953,2013-09-02 03:00:00,3.0,3.0,3.0
1954,2013-09-02 06:00:00,3.0,3.0,3.0
1955,2013-09-02 09:00:00,3.0,3.0,3.0
1956,2013-09-02 12:00:00,3.0,3.0,3.0
1957,2013-09-02 15:00:00,3.0,3.0,3.0
1958,2013-09-02 18:00:00,3.0,3.0,3.0
1959,2013-09-02 21:00:00,3.0,3.0,3.0
1960,2013-09-03 00:00:00,3.0,3.0,3.0
1961,2013-09-03 03:00:00,3.0,3.0,3.0
1962,2013-09-03 06:00:00,3.0,3.0,3.0
1963,2013-09-03 09:00:00,3.0,3.0,3.0
1964,2013-09-03 12:00:00,3.0,3.0,3.0
1965,2013-09-03 15:00:00,3.0,3.0,3.0
1966,2013-09-03 18:00:00,3.0,3.0,3.0
1967,2013-09-03 21:00:00,3.0,3.0,3.0
1968,2013-09-04 00:00:00,3.0,3.0,3.0
1969,2013-09-04 03:00:00,3.0,3.0,3.0
1970,2013-09-04 06:00:00,3.0,3.0,3.0
1971,2013-09-04 09:00:00,3.0,3.0,3.0
1972,2013-09-04 12:00:00,3.0,3.0,3.0
1973,2013-09-04 15:00:00,3.0,3.0,3.0
1974,2013-09-04 18:00:00,3.0,3.0,3.0
1975,2013-09-04 21:00:00,3.0,3.0,3.0
1976,2013-09-05 00:00:00,3.0,3.0,3.0
1977,2013-09-05 03:00:00,3.0,3.0,3.0
1978,2013-09-05 06:00:00,3.0,3.0,3.0
1979,2013-09-05 09:00:00,3.0,3.0,3.0
1980,2013-09-05 12:00:00,3.0,3.0,3.0
1981,2013-09-05 15:00:00,3.0,3.0,3.0
1982,2013-09-05 18:00:00,3.0,3.0,3.0
1983,2013-09-05 21:00:00,3.0,3.0,3.0
1984,2013-09-06 00:00:00,3.0,3.0,3.0
1985,2013-09-06 03:00:00,3.0,3.0,3.0
1986,2013-09-06 06:00:00,3.0,3.0,3.0
1987,2013-09-06 09:00:00,3.0,3.0,3.0
1988,2013-09-06 12:00:00,3.0,3.0,3.0
1989,2013-09-06 15:00:00,3.0,3.0,3.0
1990,2013-09-06 18:00:00,3.0,3.0,3.0
1991,2013-09-06 21:00:00,3.0,3.0,3.0
1992,2013-09-07 00:00:00,3.0,3.0,3.0
1993,2013-09-07 03:00:00,3.0,3.0,3.0
1994,2013-09-07 06:00:00,3.0,3.0,3.0
1995,2013-09-07 09:00:00,3.0,3.0,3.0
1996,2013-09-07 12:00:00,3.0,3.0,3.0
1997,2013-09-07 15:00:00,3.0,3.0,3.0
1998,2013-09-07 18:00:00,3.0,3.0,3.0
1999,2013-09-07 21:00:00,3.0,3.0,3.0
2000,2013-09-08 00:00:00,3.0,3.0,3.0
2001,2013-09-08 03:00:00,3.0,3.0,3.0
2002,2013-09-08 06:00:00,3.0,3.0,3.0
2003,2013-09-08 09:00:00,3.0,3.0,3.0
2004,2013-09-08 12:00:00,3.0,3.0,3.0
2005,2013-09-08 15:00:00,3.0,3.0,3.0
2006,2013-09-08 18:00:00,3.0,3.0,3.0
2007,2013-09-08 21:00:00,3.0,3.0,3.0
2008,2013-09-09 00:00:00,3.0,3.0,3.0
2009,2013-09-09 03:00:00,3.0,3.0,3.0
2010,2013-09-09 06:00:00,3.0,3.0,3.0
2011,2013-09-09 09:00:00,3.0,3.0,3.0
2012,2013-09-09 12:00:00,3.0,3.0,3.0
2013,2013-09-09 15:00:00,3.0,3.0,3.0
2014,2013-09-09 18:00:00,3.0,3.0,3.0
2015,2013-09-09 21:00:00,3.0,3.0,3.0
2016,2013-09-10 00:00:00,3.0,3.0,3.0
2017,2013-09-10 03:00:00,3.0,3.0,3.0
2018,2013-09-10 06:00:00,3.0,3.0,3.0
2019,2013-09-10 09:00:00,3.0,3.0,3.0
2020,2013-09-10 12:00:00,3.0,3.0,3.0
2021,2013-09-10 15:00:00,3.0,3.0,3.0
2022,2013-09-10 18:00:00,3.0,3.0,3.0
2023,2013-09-10 21:00:00,3.0,3.0,3.0
2024,2013-09-11 00:00:00,3.0,3.0,3.0
2025,2013-09-11 03:00:00,3.0,3.0,3.0
2026,2013-09-11 06:00:00,3.0,3.0,3.0
2027,2013-09-11 09:00:00,3.0,3.0,3.0
2028,2013-09-11 12:00:00,3.0,3.0,3.0
2029,2013-09-11 15:00:00,3.0,3.0,3.0
2030,2013-09-11 18:00:00,3.0,3.0,3.0
