,KE0 0 battery charger,KE0 1 battery charger,KE0 2 battery charger,KE0 3 battery charger,KE0 4 battery charger,KE0 5 battery charger,KE0 6 battery charger,KE0 7 battery charger,KE0 8 battery charger,KE1 0 battery charger,KE0 0 battery discharger,KE0 1 battery discharger,KE0 2 battery discharger,KE0 3 battery discharger,KE0 4 battery discharger,KE0 5 battery discharger,KE0 6 battery discharger,KE0 7 battery discharger,KE0 8 battery discharger,KE1 0 battery discharger
2499,-2.7603150620948537e-09,-2.7600851860943497e-09,-2.7602143149530284e-09,-2.760548158264875e-09,-2.7603557367950695e-09,-2.7603896312135956e-09,-2.7601456777420484e-09,-2.760298854058935e-09,-2.760108445278156e-09,-103.17953024792418,-1.2467501866023037e-10,-1.2463934743603253e-10,-1.2461901536049142e-10,-1.2481587522174706e-10,-1.2463108296523274e-10,-1.246558412928435e-10,-1.2456933930161337e-10,-1.2464539681806039e-10,-1.2461426404437713e-10,-5.55309487032685e-11
2500,-1.104714114055431e-09,-1.106305969713197e-09,-1.1075260552181597e-09,-1.0973964124590168e-09,-1.1071291300169532e-09,-1.1057934361321709e-09,-1.1101194720404987e-09,-1.1062744625349264e-09,-1.1076349165438665e-09,-74.76852883791477,-1.2048951706256842e-09,-1.2025597254253544e-09,-1.2013423272400783e-09,-1.2140978795419802e-09,-1.2020781337208433e-09,-1.2037248521961132e-09,-1.1980903224094e-09,-1.2029919878727255e-09,-1.2009887676847923e-09,-7.064120060052003e-10
2501,-4.4558047369575124e-11,-4.456171431707855e-11,-4.4564329120969565e-11,-4.454135557582722e-11,-4.4563462159543515e-11,-4.4560385045323586e-11,-4.457020797544577e-11,-4.456156192025288e-11,-4.4564632955791156e-11,-6.781555243786774e-10,-2.9624248285333724e-09,-2.9621466390293516e-09,-2.962255678393441e-09,-2.9628365992441673e-09,-2.9624128373440175e-09,-2.9624793141575904e-09,-2.962124654570519e-09,-2.9623722553149447e-09,-2.962141751803353e-09,-66.51294300816274
2502,-1.1047128392417546e-09,-1.10630444618551e-09,-1.1075199101398822e-09,-1.097405382133213e-09,-1.1071256253304052e-09,-1.1057864362715934e-09,-1.1101233886912583e-09,-1.106273498875196e-09,-1.1076316869772882e-09,-6.781555240400657e-10,-1.2051635599613702e-09,-1.2028502385108959e-09,-1.201584793079308e-09,-1.214305055088523e-09,-1.2023379518822989e-09,-1.2038985026795762e-09,-1.198274088868766e-09,-1.203281521653265e-09,-1.2011317272495242e-09,-60.40758694849955
2503,-1.1047246134363049e-09,-1.1063199588938432e-09,-1.1075347499411437e-09,-1.0974380540741076e-09,-1.1071365656513304e-09,-1.1058077617973285e-09,-1.110145037577761e-09,-1.1062882949982256e-09,-1.1076398585512925e-09,-6.781555234176846e-10,-1.204918259342943e-09,-1.2025984059565024e-09,-1.201356549537725e-09,-1.2140883114303868e-09,-1.2020909281867572e-09,-1.2037380863976584e-09,-1.1980709884109127e-09,-1.2030294954478503e-09,-1.2009880860615286e-09,-48.33556626901372
2504,-1.1047217314688684e-09,-1.1063168279488745e-09,-1.1075319631975567e-09,-1.097432288546448e-09,-1.1071336627001852e-09,-1.1058041201980672e-09,-1.1101400696009378e-09,-1.1062852097329334e-09,-1.1076387022240725e-09,-6.78155523387992e-10,-1.204913397930554e-09,-1.2025922861642873e-09,-1.2013444253958072e-09,-1.214086119232905e-09,-1.2020861053274862e-09,-1.2037357084546212e-09,-1.1980699455786714e-09,-1.203023294184405e-09,-1.2009875557315924e-09,-47.95750933979701
2505,-1.104746854664847e-09,-1.1063363340357868e-09,-1.1075485311640839e-09,-1.0974265279848704e-09,-1.1071547154757968e-09,-1.1058244814651157e-09,-1.1101322030014452e-09,-1.106304551981642e-09,-1.1076572655841128e-09,-6.781555233848227e-10,-1.2049491970420725e-09,-1.202615687122631e-09,-1.201369393966185e-09,-1.214114710606891e-09,-1.2021155120079845e-09,-1.2037506308534436e-09,-1.198091580700117e-09,-1.2030464032494787e-09,-1.2010039145252902e-09,-48.17990801458864
2506,-1.1047123507416978e-09,-1.1063039175890178e-09,-1.1075211118730811e-09,-1.09739464191844e-09,-1.1071255380947417e-09,-1.1057876948460265e-09,-1.1101202734653477e-09,-1.1062730439663995e-09,-1.1076338068337289e-09,-36.96451695333067,-1.2048972758050914e-09,-1.2025585815411886e-09,-1.2013297882860461e-09,-1.2141055398728818e-09,-1.2020649935817324e-09,-1.203723251235462e-09,-1.1980866407499654e-09,-1.2029878688829859e-09,-1.2009872183213222e-09,-7.064120029208153e-10
2507,-2.7603160542436134e-09,-2.760086254732002e-09,-2.7602153736885233e-09,-2.760548937097087e-09,-2.7603568174197293e-09,-2.7603903565069484e-09,-2.7601466676450392e-09,-2.7602999154854725e-09,-2.7601091647577256e-09,-103.17953024792418,-1.246732313703538e-10,-1.246376627521971e-10,-1.2461816354803953e-10,-1.2481443820322987e-10,-1.2462937535478686e-10,-1.24654302323824e-10,-1.245682322083485e-10,-1.2464371782285104e-10,-1.2461272280508505e-10,-5.5530948667935807e-11
2508,-1.1048560484268334e-09,-1.1064566187064181e-09,-1.1076335147968646e-09,-1.0975002048579598e-09,-1.107264384995484e-09,-1.1058693068985573e-09,-1.11025807708726e-09,-1.1064277796866966e-09,-1.1077189648575198e-09,-58.19869661340054,-1.2050119647782665e-09,-1.2026649344209395e-09,-1.201463223438385e-09,-1.2142650066350817e-09,-1.2021918163994307e-09,-1.2038355045927347e-09,-1.1982494608606195e-09,-1.2031014363870917e-09,-1.2010908381708028e-09,-7.064120043736711e-10
2509,-4.4558076537534306e-11,-4.456174338794721e-11,-4.456437434071755e-11,-4.454139247578677e-11,-4.456349083740528e-11,-4.4560413505448964e-11,-4.457024223204392e-11,-4.456159137572255e-11,-4.4564666011551116e-11,-6.781555242109744e-10,-2.9624248551536955e-09,-2.9621466672786933e-09,-2.9622557036956324e-09,-2.9628366200630695e-09,-2.962412865182956e-09,-2.9624793334216702e-09,-2.96212467834247e-09,-2.9623722835092656e-09,-2.9621417706213844e-09,-62.68423095310014
2510,-1.1047216404459686e-09,-1.1063180520988192e-09,-1.1075281609201248e-09,-1.097431282403558e-09,-1.1071344649999787e-09,-1.1058052705081415e-09,-1.1101421322973165e-09,-1.1062863557832297e-09,-1.1076425511776497e-09,-6.781555240962311e-10,-1.2049301652526937e-09,-1.2026090040151084e-09,-1.2013249794558762e-09,-1.2140965098375373e-09,-1.2020987980796876e-09,-1.203742783459962e-09,-1.198075853872997e-09,-1.2030396187932663e-09,-1.200995456012476e-09,-60.17399457915108
2511,-2.7603123294324455e-09,-2.7600822653850876e-09,-2.760211852240641e-09,-2.7605458347680806e-09,-2.7603527075136714e-09,-2.760387321926518e-09,-2.7601429591858834e-09,-2.760295916803152e-09,-2.7601060889747175e-09,-6.781555235370584e-10,-1.246697893557941e-10,-1.246345099929757e-10,-1.2461484325941507e-10,-1.248092432412267e-10,-1.2462634028835265e-10,-1.2465135982399177e-10,-1.2456472135888067e-10,-1.2464051303394088e-10,-1.2461008918801184e-10,-49.8848570351235
2512,-2.7603087323745356e-09,-2.760078191917914e-09,-2.760209903062079e-09,-2.7605429047902908e-09,-2.760349038562876e-09,-2.7603854577811056e-09,-2.7601402081959206e-09,-2.7602917598587566e-09,-2.7601042917392394e-09,-6.781555234917879e-10,-1.246687456770096e-10,-1.2463339969326792e-10,-1.2461401006702973e-10,-1.2480878608880545e-10,-1.2462520975003982e-10,-1.2465057564158145e-10,-1.2456415111638044e-10,-1.246394014649979e-10,-1.246093155263834e-10,-49.34680100934659
2513,-1.1047172148698243e-09,-1.1063110361445477e-09,-1.1075295105561157e-09,-1.09744340719469e-09,-1.1071287383043377e-09,-1.1058096435165065e-09,-1.1101438340969157e-09,-1.1062793421928155e-09,-1.107643682044805e-09,-6.78155523132648e-10,-1.2049149269267279e-09,-1.2025974909838087e-09,-1.2013464287943162e-09,-1.214104601872061e-09,-1.2020875845023235e-09,-1.2037410405251622e-09,-1.198086426208701e-09,-1.20302842165165e-09,-1.2009964173554683e-09,-44.954689560019254
2514,-1.1047155394510034e-09,-1.1063105327814252e-09,-1.1075366252179381e-09,-1.097407738944782e-09,-1.1071320497004697e-09,-1.1058057684129114e-09,-1.1101550279863423e-09,-1.1062799825093059e-09,-1.1076559407351315e-09,-91.33704490566133,-1.204964387022575e-09,-1.2026333661888622e-09,-1.2013577064022507e-09,-1.214181412771408e-09,-1.202131915543664e-09,-1.2037694868892457e-09,-1.198119087802762e-09,-1.2030601117864223e-09,-1.2010108106715055e-09,-7.064120141405053e-10
2515,-1.1051046480001892e-09,-1.106719942818697e-09,-1.107828121427898e-09,-1.0976803900640647e-09,-1.1075170958211464e-09,-1.1060760735535638e-09,-1.1105200662715259e-09,-1.1066929867680851e-09,-1.1079189092410706e-09,-103.17953024792418,-1.2059695185868439e-09,-1.203757829213983e-09,-1.2026740102280905e-09,-1.215219142341895e-09,-1.2031541706858656e-09,-1.2048668826056758e-09,-1.1993190261821338e-09,-1.2041274297783685e-09,-1.2021090462052614e-09,-5.5530948720798205e-11
2516,-1.1047135169675827e-09,-1.1063043638822717e-09,-1.1075199610606235e-09,-1.0973952658120404e-09,-1.1071269736199893e-09,-1.1057878010126174e-09,-1.1101214271966876e-09,-1.1062737642310178e-09,-1.1076310615942235e-09,-97.24966380778001,-1.204947796073532e-09,-1.2025962814696563e-09,-1.201369361550624e-09,-1.2141540342898754e-09,-1.202117877908601e-09,-1.2037606514902207e-09,-1.1981341300734217e-09,-1.203035716396233e-09,-1.2010136872712373e-09,-7.064120240552511e-10
2517,-4.455756392536484e-11,-4.456124129244053e-11,-4.456393863192455e-11,-4.454091887925266e-11,-4.456298778414688e-11,-4.4559969966433484e-11,-4.4569807511963245e-11,-4.456109028260452e-11,-4.4564230418154816e-11,-6.781555239971188e-10,-2.96242505813412e-09,-2.9621468830621113e-09,-2.96225586710767e-09,-2.962836767194141e-09,-2.9624130891596993e-09,-2.962479477984961e-09,-2.9621248459437445e-09,-2.9623724996477223e-09,-2.962141913165121e-09,-57.9109041285917
2518,-1.1047236719988434e-09,-1.1063184712295884e-09,-1.1075386906683305e-09,-1.0974332025334652e-09,-1.1071349406224987e-09,-1.1058076540494896e-09,-1.1101432805238806e-09,-1.1062869013792926e-09,-1.1076461694303264e-09,-6.781555242338737e-10,-1.2049403572924455e-09,-1.2026209219339502e-09,-1.2013525742084667e-09,-1.2141081166172996e-09,-1.2021082384943548e-09,-1.2037456559499329e-09,-1.1980831797309954e-09,-1.2030513325158953e-09,-1.2009984969121214e-09,-61.605066286413745
2519,-1.1047200890446762e-09,-1.1063145693041854e-09,-1.1075306495020331e-09,-1.0974080256761052e-09,-1.1071331984324217e-09,-1.1058076022041549e-09,-1.1101237505807294e-09,-1.106282991603761e-09,-1.1076414514400925e-09,-6.781555235329402e-10,-1.2049389400765678e-09,-1.2026173083229826e-09,-1.2013474223407115e-09,-1.214142763242742e-09,-1.2021146497549586e-09,-1.203741171253705e-09,-1.1981126360415285e-09,-1.2030486399554694e-09,-1.2009928139649504e-09,-49.81356758056765
2520,-1.10471804406818e-09,-1.1063117903158945e-09,-1.107527336888602e-09,-1.0974379267492397e-09,-1.1071299152508113e-09,-1.1058054444408224e-09,-1.1101403302735028e-09,-1.1062803147686941e-09,-1.107640452769357e-09,-6.781555234562641e-10,-1.2049367136142247e-09,-1.2026140732955607e-09,-1.2013286341722017e-09,-1.2141246126990866e-09,-1.202107958771344e-09,-1.2037416127941964e-09,-1.1980968792231395e-09,-1.2030456858851896e-09,-1.2009939573280162e-09,-49.39565737359918
2521,-1.1047336251201716e-09,-1.1063247888491508e-09,-1.1075462394970125e-09,-1.0974387687161565e-09,-1.1071430888117963e-09,-1.1058308452744451e-09,-1.1101408372128764e-09,-1.106293313539317e-09,-1.1076629417234035e-09,-6.781555221011755e-10,-1.2049525227152221e-09,-1.2026194627419586e-09,-1.2013554507509016e-09,-1.2141447522464898e-09,-1.2021214300290536e-09,-1.2037487433879733e-09,-1.1981195652110518e-09,-1.203050601680737e-09,-1.2010043521234097e-09,-33.57607070293637
2522,-1.1047150121623806e-09,-1.106313330275039e-09,-1.1075356516978206e-09,-1.09741588425539e-09,-1.1071317203110262e-09,-1.1058010588608766e-09,-1.110172401173122e-09,-1.1062825515349716e-09,-1.107655633635876e-09,-103.17953024792418,-1.2050986797568238e-09,-1.202773959960254e-09,-1.2014449309686134e-09,-1.2143443639093277e-09,-1.2022581721354193e-09,-1.2038908472982355e-09,-1.1982422759181129e-09,-1.2032011818359214e-09,-1.201083567463601e-09,-5.5530948702268087e-11
2523,-2.760316012267824e-09,-2.760085891882698e-09,-2.7602150299587615e-09,-2.7605486922922623e-09,-2.7603565543203522e-09,-2.7603901159912126e-09,-2.7601462771844954e-09,-2.7602995513902234e-09,-2.7601090036185417e-09,-103.17953024792418,-1.2467391146681275e-10,-1.246385922594148e-10,-1.246179428551804e-10,-1.248148701833735e-10,-1.2463018318911248e-10,-1.2465495111964764e-10,-1.245685427776497e-10,-1.2464463653544126e-10,-1.2461327974813235e-10,-5.5530948730971487e-11
2524,-1.1052120486527066e-09,-1.1068541097005412e-09,-1.1077032898391932e-09,-1.097535053488663e-09,-1.1076598461030606e-09,-1.1058684789384625e-09,-1.1103640978226955e-09,-1.106820324389492e-09,-1.1077207937202409e-09,-103.17953024792418,-1.2079574226305379e-09,-1.2056896287939452e-09,-1.204578145906165e-09,-1.217649602547259e-09,-1.2050846372534236e-09,-1.206731919475607e-09,-1.2012534286771177e-09,-1.2060894740434349e-09,-1.203897892482663e-09,-5.5530948357167165e-11
2525,-5.558511365434919e-10,-5.563853733539789e-10,-5.56750868451276e-10,-5.534001831253862e-10,-5.566439623742945e-10,-5.56174716341917e-10,-5.576150479290616e-10,-5.56365937685982e-10,-5.567950480550814e-10,-6.78155523925536e-10,-2.158115770927699e-09,-2.156530279688313e-09,-2.1555385788822293e-09,-2.1638095310345634e-09,-2.1564511833057225e-09,-2.1571316709570663e-09,-2.1534955218922017e-09,-2.1569546594792242e-09,-2.1551755210027173e-09,-57.26381845022112
2526,-1.1047473273378458e-09,-1.1063424245270924e-09,-1.1075502950727356e-09,-1.0974706954475986e-09,-1.10715517193942e-09,-1.105828869503989e-09,-1.1101679773499253e-09,-1.1063116133027928e-09,-1.1076634061288547e-09,-6.781555241667712e-10,-1.205002479636738e-09,-1.202683059348724e-09,-1.2013969465854928e-09,-1.2141819368482804e-09,-1.2021595230511198e-09,-1.2037750507485412e-09,-1.1981429392077078e-09,-1.203114355961928e-09,-1.2010252316811263e-09,-61.828578863507005
2527,-1.1047203263235692e-09,-1.106314110624689e-09,-1.1075315759178658e-09,-1.0974090337389127e-09,-1.1071329746688267e-09,-1.1058068023604897e-09,-1.1101242480515552e-09,-1.1062829038595878e-09,-1.1076408554305176e-09,-6.781555235226288e-10,-1.204956260458317e-09,-1.202635201629025e-09,-1.2013477071221827e-09,-1.214142716956729e-09,-1.2021321288403888e-09,-1.203743110951616e-09,-1.1981130576013629e-09,-1.2030677253951044e-09,-1.2009936210685858e-09,-49.97975702499291
2528,-1.104720579472991e-09,-1.1063127212665841e-09,-1.1075325343569405e-09,-1.097427402491051e-09,-1.107131944071569e-09,-1.1058080045978792e-09,-1.1101331747822515e-09,-1.1062815900834361e-09,-1.107642238632222e-09,-6.781555234831839e-10,-1.204964829568997e-09,-1.2026397069956387e-09,-1.2013448724823836e-09,-1.2141253170709732e-09,-1.2021366879562967e-09,-1.2037482855961741e-09,-1.1980982337767131e-09,-1.2030729044636034e-09,-1.2009977509612565e-09,-49.49137625594612
2529,-1.1047260868548202e-09,-1.1063187352217895e-09,-1.1075473934072712e-09,-1.0974431808635447e-09,-1.1071350091890822e-09,-1.1058256556464742e-09,-1.1101418994886413e-09,-1.1062874992284294e-09,-1.1076613985464235e-09,-6.781555220185882e-10,-1.2049464242672439e-09,-1.2026188801623324e-09,-1.2013981772758169e-09,-1.214120359536706e-09,-1.2021079394565012e-09,-1.203748667491644e-09,-1.198100522884967e-09,-1.2030509950986633e-09,-1.2010062245729895e-09,-32.58375076103062
2530,-1.1047123837424698e-09,-1.1063039701998107e-09,-1.1075228115985592e-09,-1.0974049395200665e-09,-1.1071263469152474e-09,-1.1057863657787029e-09,-1.1101205104204386e-09,-1.1062730318924724e-09,-1.1076311187826534e-09,-103.17953024792418,-1.205530939555691e-09,-1.2030989412416744e-09,-1.2018604765721763e-09,-1.2148501088934733e-09,-1.2026451747794952e-09,-1.204190720280386e-09,-1.1986761795096223e-09,-1.2035381736027517e-09,-1.2014146534416538e-09,-5.5530948675577566e-11
2531,-1.1051157081543782e-09,-1.1066985464926118e-09,-1.107766466923178e-09,-1.0975864342048717e-09,-1.107509591511587e-09,-1.1060175766480764e-09,-1.1103768574225018e-09,-1.106664087053553e-09,-1.107865855765674e-09,-103.17953024792418,-1.2055615884342813e-09,-1.20332492958361e-09,-1.2020582276730841e-09,-1.2146959783305672e-09,-1.2027500053675051e-09,-1.2044782385826543e-09,-1.1987734349318743e-09,-1.2037246356511042e-09,-1.2017359509695311e-09,-5.553094872546748e-11
2532,-1.1047126143068321e-09,-1.106303897492285e-09,-1.1075292282035441e-09,-1.097395237347011e-09,-1.1071256635130081e-09,-1.105792608957213e-09,-1.1101200014041437e-09,-1.10627301850936e-09,-1.1076368053878164e-09,-79.92565296043283,-1.2050783347482299e-09,-1.2027214685515886e-09,-1.2014901868012837e-09,-1.2142907491011893e-09,-1.202270468641429e-09,-1.2038454551561835e-09,-1.1982531779238525e-09,-1.2031554969363693e-09,-1.20110301442309e-09,-7.064120087677314e-10
2533,-4.455827091486713e-11,-4.456193474578762e-11,-4.4564545757669594e-11,-4.454159073748279e-11,-4.45636822415935e-11,-4.456058764699443e-11,-4.457043843462373e-11,-4.456178286874813e-11,-4.456484385366542e-11,-6.781555241717447e-10,-2.962424803948778e-09,-2.9621466130299143e-09,-2.9622556672050845e-09,-2.9628365893639655e-09,-2.962412808655291e-09,-2.962479304624274e-09,-2.962124642176306e-09,-2.962372229106769e-09,-2.9621417430910083e-09,-57.55044233937121
2534,-1.1047126315021241e-09,-1.1063041398981737e-09,-1.107521562950612e-09,-1.0974046749714753e-09,-1.1071261774585273e-09,-1.1057878752771935e-09,-1.1101212313363415e-09,-1.106273347475966e-09,-1.1076307725422736e-09,-6.78155524415702e-10,-1.205163274141061e-09,-1.202784784472722e-09,-1.201521168365079e-09,-1.2143248022084238e-09,-1.2023330134080566e-09,-1.2038068638334646e-09,-1.1983022206198396e-09,-1.2032216293543065e-09,-1.2010899196026767e-09,-61.30908909901085
2535,-1.1047205127106344e-09,-1.1063160103718174e-09,-1.107538325784858e-09,-1.097417142120774e-09,-1.1071350652275896e-09,-1.105810116912954e-09,-1.110129192543654e-09,-1.1062850457642602e-09,-1.1076464900998732e-09,-6.781555236016206e-10,-1.204970384119351e-09,-1.2026505788528375e-09,-1.2013517087931203e-09,-1.2141445882810991e-09,-1.2021483735694442e-09,-1.2037444920707052e-09,-1.1981171798131406e-09,-1.2030841411104749e-09,-1.2009968176576919e-09,-49.888345383818944
2536,-1.1047195778317053e-09,-1.106310881402417e-09,-1.107535602764645e-09,-1.0974136008119968e-09,-1.107130753817656e-09,-1.105807701720476e-09,-1.1101260229097106e-09,-1.1062797332331984e-09,-1.1076466134067018e-09,-6.781555235046141e-10,-1.2049700234423573e-09,-1.2026504704937046e-09,-1.2013501126108513e-09,-1.21413950841763e-09,-1.2021404164286363e-09,-1.2037461644166928e-09,-1.1981115691830484e-09,-1.203083070687377e-09,-1.2009990133141176e-09,-49.37341080339089
2537,-1.1047291946608597e-09,-1.1063145621514423e-09,-1.1075506922745479e-09,-1.097433781301598e-09,-1.1071364421914246e-09,-1.105823152872918e-09,-1.110136313717372e-09,-1.1062831489387753e-09,-1.1076676831008645e-09,-6.781555213059736e-10,-1.2049640414963569e-09,-1.2026278124745401e-09,-1.2013529513177023e-09,-1.2141308991665385e-09,-1.2021266104963624e-09,-1.20374774711395e-09,-1.198112117959916e-09,-1.2030602685017277e-09,-1.201007207428102e-09,-27.413836193338987
2538,-1.1047123930224968e-09,-1.1063044578886567e-09,-1.1075207026470027e-09,-1.0973990031540085e-09,-1.1071262104496516e-09,-1.105786413625943e-09,-1.1101203743489807e-09,-1.1062735441467116e-09,-1.1076329114854755e-09,-103.17953024792418,-1.205480717239356e-09,-1.203058199034051e-09,-1.2017158316130461e-09,-1.214713209009515e-09,-1.2026338680036115e-09,-1.2041379433610047e-09,-1.1985370070773097e-09,-1.2034959331632171e-09,-1.2013543290201752e-09,-5.553094869874653e-11
2539,-1.1050894389474947e-09,-1.106701330050193e-09,-1.1078627552165277e-09,-1.0978258983148685e-09,-1.1074579398432165e-09,-1.1060937970487914e-09,-1.1104492027663265e-09,-1.1066663476992949e-09,-1.1079098051534199e-09,-103.17953024792418,-1.2055304347231535e-09,-1.2032499457849332e-09,-1.2019609402080935e-09,-1.2146730302014315e-09,-1.2027140510367662e-09,-1.2044034774128035e-09,-1.1987170813545692e-09,-1.2036484502903563e-09,-1.2016755476334588e-09,-5.553094872719428e-11
2540,-1.104719276016776e-09,-1.1063079602193345e-09,-1.1075247375946795e-09,-1.097403392158648e-09,-1.107131895796888e-09,-1.1058111847487986e-09,-1.1101291972538722e-09,-1.106276985063275e-09,-1.1076645445156787e-09,-86.83928489895337,-1.2049730335418504e-09,-1.2026188025272214e-09,-1.201366716782345e-09,-1.2141323373090513e-09,-1.2021375674418026e-09,-1.2037535699503986e-09,-1.1981059602517761e-09,-1.2030534613786462e-09,-1.2010114179732908e-09,-7.064120122269554e-10
2541,-4.455806949840514e-11,-4.4561736145455536e-11,-4.456437036837273e-11,-4.454138572061165e-11,-4.4563484038093904e-11,-4.456040766097041e-11,-4.4570240392478845e-11,-4.4561583642909925e-11,-4.4564659415477416e-11,-6.781555241610324e-10,-2.9624248542535522e-09,-2.962146667009572e-09,-2.962255704698191e-09,-2.9628366217667204e-09,-2.962412864044528e-09,-2.962479333675091e-09,-2.96212467977085e-09,-2.9623722832217942e-09,-2.962141770834716e-09,-57.766692390468194
2542,-1.1047168408407237e-09,-1.1063078625753117e-09,-1.107532390530881e-09,-1.0973941969525028e-09,-1.1071307123469707e-09,-1.105786986416962e-09,-1.1101223722475059e-09,-1.1062765302178693e-09,-1.1076329474404606e-09,-6.781555243642821e-10,-1.2051573291554092e-09,-1.2028400046763963e-09,-1.2015032793554052e-09,-1.2142921310354628e-09,-1.2023309851880435e-09,-1.2038220026155948e-09,-1.1982873196509437e-09,-1.2032718188298086e-09,-1.2010801805581125e-09,-61.32422370388181
2543,-1.1047333669792614e-09,-1.106320732417858e-09,-1.1075376159102849e-09,-1.0974233147375465e-09,-1.1071455440255192e-09,-1.1058125098173498e-09,-1.110132639236574e-09,-1.1062893175463298e-09,-1.1076487127167716e-09,-6.781555235557744e-10,-1.2049793656461e-09,-1.2026483648073761e-09,-1.2013417854245297e-09,-1.2141324033623889e-09,-1.2021586414972286e-09,-1.2037430469168385e-09,-1.198103528952679e-09,-1.203080397403379e-09,-1.2009953898152128e-09,-49.83659100713975
2544,-1.1047184029280576e-09,-1.1063109721450684e-09,-1.107521201485409e-09,-1.09742597223356e-09,-1.1071290138495222e-09,-1.1058019679077181e-09,-1.1101326814359975e-09,-1.106280099723368e-09,-1.1076434485949055e-09,-6.781555234770034e-10,-1.2049385454068908e-09,-1.2026171885058064e-09,-1.2013372803832067e-09,-1.2141248962806908e-09,-1.2021016968499367e-09,-1.2037351194209804e-09,-1.1980967699736126e-09,-1.2030498796209736e-09,-1.200992587614238e-09,-49.38599851936789
2545,-1.1047296492453539e-09,-1.1063229207962295e-09,-1.1075316565608963e-09,-1.0974646871685792e-09,-1.1071387628419651e-09,-1.1058313444124945e-09,-1.1101590307330128e-09,-1.1062917424382232e-09,-1.1076668318631545e-09,-6.781555217114718e-10,-1.2049340022143674e-09,-1.2026160720439842e-09,-1.201348961895047e-09,-1.2141391836326172e-09,-1.2021033510906468e-09,-1.203745679234945e-09,-1.1981171091177783e-09,-1.2030478814727092e-09,-1.20100297549835e-09,-30.257237515424507
2546,-1.1047128019209695e-09,-1.1063039975505873e-09,-1.1075212311356197e-09,-1.0974056570580707e-09,-1.1071266640713884e-09,-1.105786535944165e-09,-1.1101194326008509e-09,-1.1062732643803823e-09,-1.1076319458346795e-09,-103.17953024792418,-1.2054848152906325e-09,-1.2030915134553523e-09,-1.2017180017849328e-09,-1.2148520561011455e-09,-1.202635454357771e-09,-1.2041998164389753e-09,-1.1986674484548965e-09,-1.203529499970257e-09,-1.2013420891976432e-09,-5.5530948697704434e-11
2547,-1.1050260104317875e-09,-1.106575100405129e-09,-1.1077457827258933e-09,-1.0975987817520948e-09,-1.107382874520894e-09,-1.1059993580514015e-09,-1.1102737216884191e-09,-1.1065391490292503e-09,-1.1078473900945457e-09,-103.17953024792418,-1.2049787133246884e-09,-1.2026808453765988e-09,-1.201433587988609e-09,-1.214100502180356e-09,-1.2021674415599032e-09,-1.203912544233983e-09,-1.198183244394181e-09,-1.203103621398042e-09,-1.2011788173902823e-09,-5.553094873457687e-11
2548,-1.10472371541437e-09,-1.1063151814563623e-09,-1.1075481339526043e-09,-1.0974059481031332e-09,-1.1071360677963063e-09,-1.1058188365811025e-09,-1.1101299797345965e-09,-1.106284516889987e-09,-1.1076617015205703e-09,-103.17953024792418,-1.2049380396819891e-09,-1.2025928232064199e-09,-1.2013541639516927e-09,-1.214164759347274e-09,-1.2021110789112572e-09,-1.203756494904086e-09,-1.1981311555463139e-09,-1.2030247090250948e-09,-1.2010071459392745e-09,-5.55309486547552e-11
2549,-4.455831370066608e-11,-4.4561981364380393e-11,-4.456458102344728e-11,-4.4541622194003084e-11,-4.456372464796058e-11,-4.456062351935266e-11,-4.4570467817558976e-11,-4.456182963801427e-11,-4.4564875927539724e-11,-6.781555239813973e-10,-2.962424740853459e-09,-2.9621465506535834e-09,-2.9622556299969814e-09,-2.962836532471224e-09,-2.96241273981457e-09,-2.9624792762871436e-09,-2.9621245717342764e-09,-2.962372166516303e-09,-2.962141712375098e-09,-55.23226803702302
2550,-1.1047237305968598e-09,-1.1063235353367145e-09,-1.1075357529758924e-09,-1.0974520159225636e-09,-1.1071402891835086e-09,-1.105814561322457e-09,-1.110158885096653e-09,-1.1062929193670535e-09,-1.1076458952657146e-09,-6.781555244049492e-10,-1.2050237381277116e-09,-1.2027134843053534e-09,-1.201396287514043e-09,-1.2142489121237028e-09,-1.2022035622020437e-09,-1.203803348518318e-09,-1.1982084158959512e-09,-1.2031457209825699e-09,-1.2010504579284365e-09,-61.23153431401545
2551,-1.1047280017638549e-09,-1.1063264555473558e-09,-1.1075383690136283e-09,-1.0974268300657225e-09,-1.107141940129263e-09,-1.1058196825787563e-09,-1.1101356667157023e-09,-1.106295354028203e-09,-1.1076491387440763e-09,-6.781555235537351e-10,-1.2049266333591356e-09,-1.2026082648491012e-09,-1.201339358159604e-09,-1.2141441078216714e-09,-1.2021040326402157e-09,-1.2037397832039903e-09,-1.1981177213366622e-09,-1.2030408431330144e-09,-1.2009911218510617e-09,-48.566748816096016
2552,-1.1047184998407117e-09,-1.1063145017747227e-09,-1.1075245644873913e-09,-1.0974325336474483e-09,-1.107130005542784e-09,-1.1058034495138574e-09,-1.110137773492391e-09,-1.1062832703403473e-09,-1.1076394728788198e-09,-6.781555233794165e-10,-1.2049061014144426e-09,-1.2025893842450576e-09,-1.2013273171090235e-09,-1.2140997405295206e-09,-1.202079171020533e-09,-1.2037315458001755e-09,-1.1980798653341443e-09,-1.2030212235906334e-09,-1.2009872078616393e-09,-47.957509338867894
