,KE0 0 battery,KE0 1 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE1 0 battery
865,1.5029701708079892e-10,1.4628021007028754e-10,1.438497072810284e-10,1.6721350522883237e-10,1.4494949484526752e-10,1.4807408867167647e-10,1.3784045432264193e-10,1.46759585294244e-10,1.433819928235332e-10,53.267126567909195
866,1.5048964045066042e-10,1.4644679634190857e-10,1.439997956301546e-10,1.6745917844754518e-10,1.4511457664286004e-10,1.482225702559731e-10,1.3799262551796175e-10,1.46921541308724e-10,1.4357230758311401e-10,-79.1158632616611
867,-2.6304473028015637e-09,-2.6302539483480857e-09,-2.6304043818581595e-09,-2.6305338551791383e-09,-2.6305333896307636e-09,-2.630541252328698e-09,-2.6303874934725045e-09,-2.6304613665132548e-09,-2.6303032949678576e-09,-103.17953024786634
868,1.5042946045761052e-10,1.463876421919159e-10,1.440069060230497e-10,1.6741734255260117e-10,1.4506535971503897e-10,1.481794944287583e-10,1.3798559457682968e-10,1.468745560330405e-10,1.4349918719826614e-10,-96.2888955243952
869,3.0413012097125238e-09,3.041007761521284e-09,3.0411186798790205e-09,3.0417467966891e-09,3.0412833011295882e-09,3.0413555926579376e-09,3.0409763413919963e-09,3.0412429310608237e-09,3.0409997106512437e-09,55.644357463758304
870,1.5029737910961648e-10,1.4627316441010554e-10,1.4379713242933216e-10,1.6716337828977392e-10,1.449457581073681e-10,1.480700845132513e-10,1.3779769840666172e-10,1.4675272695766972e-10,1.4337767788820684e-10,64.50814193225048
871,1.5030009662134648e-10,1.4628113035786946e-10,1.4382416917448904e-10,1.671638376255611e-10,1.4495053453056508e-10,1.4807405129922812e-10,1.3780754460533526e-10,1.4676114643231643e-10,1.4338230897034556e-10,50.984258656047196
872,1.503079163933206e-10,1.462868111457721e-10,1.4380592472552709e-10,1.67172350362172e-10,1.4495828590061874e-10,1.4807593889363278e-10,1.378186535264112e-10,1.4676639157007147e-10,1.4338474046356628e-10,49.987154478067644
873,1.5029087605241215e-10,1.4627268590009743e-10,1.4381836620639482e-10,1.6714900450467556e-10,1.449437132293827e-10,1.4806896559647986e-10,1.3779874235833644e-10,1.4675224006923562e-10,1.4337844884258976e-10,44.86348689381416
874,1.5042485997418444e-10,1.4638957121694511e-10,1.4399953984517364e-10,1.6731050336018308e-10,1.450560860423629e-10,1.4818129633528218e-10,1.3789154523822738e-10,1.4685495983331084e-10,1.4350279090856504e-10,-90.60890440071361
875,-2.630446882051038e-09,-2.6302535825262223e-09,-2.630403808414532e-09,-2.6305337648487547e-09,-2.6305329205074796e-09,-2.630540770427573e-09,-2.63038750203406e-09,-2.630460987197616e-09,-2.630302836598285e-09,-103.17953024786634
876,1.502975131346833e-10,1.462630827406046e-10,1.437022305186731e-10,1.6716824910845772e-10,1.449386007508313e-10,1.4786621956062042e-10,1.3779493818582446e-10,1.4674027087434543e-10,1.4319634464551592e-10,-80.54114128569883
877,3.041300981838666e-09,3.04100753817959e-09,3.0411184567579894e-09,3.041746558869259e-09,3.0412830734761098e-09,3.041355362722069e-09,3.0409761090682284e-09,3.041242707152316e-09,3.0409994840049847e-09,59.99880078094234
878,1.5028066233463628e-10,1.46257317201973e-10,1.438249924730495e-10,1.6725091392314532e-10,1.4493083406439827e-10,1.480582082531545e-10,1.3785859458582221e-10,1.4673648344524911e-10,1.4336852906086252e-10,63.2267373609725
879,1.5028983003738192e-10,1.4626952422737071e-10,1.438364380373873e-10,1.6725252291541614e-10,1.4494154917719992e-10,1.4806645697732264e-10,1.3786615628333246e-10,1.4674909836371687e-10,1.4337826259654319e-10,51.02486092988439
880,1.502937314108688e-10,1.4627373195350967e-10,1.438347251085093e-10,1.671541885191751e-10,1.4494585987030673e-10,1.4806638555209613e-10,1.3780868204923417e-10,1.4675303148953803e-10,1.4337825431755403e-10,49.98715447744227
881,1.5027222003817677e-10,1.4625504948898058e-10,1.437914668512517e-10,1.6712782308274563e-10,1.4492693358850803e-10,1.4805798043838598e-10,1.377846722709084e-10,1.4673485912756135e-10,1.433692120511611e-10,43.83474211483457
882,1.504371994587392e-10,1.4640400460087252e-10,1.4396435426429672e-10,1.6741746956718656e-10,1.4507584785318528e-10,1.4816501173509717e-10,1.379883629047144e-10,1.4688375647486995e-10,1.4346169683394342e-10,-103.17953024786634
883,-2.630446743012572e-09,-2.630253827782673e-09,-2.6304040141294327e-09,-2.630532671999013e-09,-2.630533089396253e-09,-2.6305409509730438e-09,-2.6303870737164386e-09,-2.630461218047212e-09,-2.63030299034091e-09,-103.17953024786634
884,-2.6304483612456503e-09,-2.63025511940613e-09,-2.630404798165186e-09,-2.6305351851317002e-09,-2.6305343119168562e-09,-2.6305421312584565e-09,-2.630387865008539e-09,-2.630462502417145e-09,-2.6303040961832265e-09,-103.17953024786644
885,1.6916609153556295e-09,1.6893995744554513e-09,1.6884095871351327e-09,1.7002183327739245e-09,1.6890265230585153e-09,1.690646427545105e-09,1.6851761554697738e-09,1.6898619659544278e-09,1.6879878063043564e-09,58.755121240732436
886,1.502645621621456e-10,1.4623631195067325e-10,1.4381283069827623e-10,1.6723605668579475e-10,1.449130157283329e-10,1.4804534478255341e-10,1.378491238657555e-10,1.4671534549834626e-10,1.4335980217731964e-10,63.16850385718718
887,1.502639610613748e-10,1.462423988672035e-10,1.438050301193046e-10,1.6712143687266806e-10,1.4491677744055665e-10,1.4805169725098564e-10,1.3777547986412032e-10,1.4672184772206273e-10,1.4336534077459345e-10,52.77214034525235
888,1.5027301974117286e-10,1.4624990794245399e-10,1.4382829783070166e-10,1.6723576428878906e-10,1.4492512319665624e-10,1.4805590911118986e-10,1.3785751331587327e-10,1.4672916607363667e-10,1.4337037794354703e-10,51.65698424895434
889,1.502574781686004e-10,1.4623887236918097e-10,1.4379724242107738e-10,1.671026736197199e-10,1.4491454100377936e-10,1.480469446646509e-10,1.377640127316091e-10,1.4671787119060687e-10,1.433588323077586e-10,42.62903887612279
890,1.50491737865926e-10,1.464362937694548e-10,1.4406889519407212e-10,1.6747592911634155e-10,1.4511487773928225e-10,1.4827012598010313e-10,1.3799907388825256e-10,1.4691463629007433e-10,1.435572844472844e-10,-103.17953024786634
891,-2.63044684509474e-09,-2.630253920091323e-09,-2.630403949116571e-09,-2.6305326617970018e-09,-2.6305332576666857e-09,-2.6305410024307676e-09,-2.6303870386630206e-09,-2.630461323467974e-09,-2.6303030014071765e-09,-103.17953024786634
892,-2.6304487699219827e-09,-2.6302552687326776e-09,-2.6304053317634927e-09,-2.630536364108907e-09,-2.6305344482525667e-09,-2.630542331774207e-09,-2.63038872684155e-09,-2.6304626923362288e-09,-2.6303043619653943e-09,-93.6054228629733
893,1.5025841868002287e-10,1.4623625783959386e-10,1.4380659057890944e-10,1.672205966902851e-10,1.4490960255723667e-10,1.4804183315528347e-10,1.3784091786354197e-10,1.467149577464285e-10,1.4335600702936448e-10,58.63847862164273
894,1.5025349092795707e-10,1.4623692517697773e-10,1.4380611983969325e-10,1.6717130537651574e-10,1.449107731692331e-10,1.4804136599222136e-10,1.3780905025033015e-10,1.46715798025621e-10,1.4335446358373244e-10,64.69369880711426
895,1.502724073825281e-10,1.4624770103923382e-10,1.4380908474154028e-10,1.6712788826449828e-10,1.4492712135894962e-10,1.4805015707559725e-10,1.377832742708462e-10,1.4672660891879405e-10,1.433662847612802e-10,52.74142888629049
896,-2.6304505255000786e-09,-2.630256985462777e-09,-2.6304066293098815e-09,-2.63053855164407e-09,-2.6305361031793385e-09,-2.630544034230033e-09,-2.630389980709649e-09,-2.630464408631486e-09,-2.6303057897224985e-09,51.57524709954285
897,1.5023687802944593e-10,1.4622794576780938e-10,1.437981948266008e-10,1.6714572626776045e-10,1.44898872120812e-10,1.4803395530130208e-10,1.377986209805204e-10,1.4670732983337574e-10,1.4334798944532377e-10,47.021469463387625
898,1.5043511615815833e-10,1.4639280548472508e-10,1.439203771410112e-10,1.6742326533528566e-10,1.4506040130326363e-10,1.4821127013935049e-10,1.3796425571297162e-10,1.468679908246185e-10,1.4352734798474608e-10,-88.08851370616865
899,-2.630447528637192e-09,-2.630254074180907e-09,-2.630404608149731e-09,-2.6305340061974945e-09,-2.6305336028072946e-09,-2.630541166166973e-09,-2.63038798876133e-09,-2.6304614527488247e-09,-2.6303034457831045e-09,-103.17953024786634
900,1.5038144155940053e-10,1.4635825440925685e-10,1.4388273793633774e-10,1.6730354738779684e-10,1.4502822850846953e-10,1.4817181419716976e-10,1.3789193499822597e-10,1.468395550214352e-10,1.4346750969070165e-10,-89.75779635728938
901,1.6914044392626918e-09,1.6891649344493142e-09,1.6881164250722049e-09,1.7000947889412701e-09,1.6887738145496091e-09,1.690413132503301e-09,1.6850639206824462e-09,1.6896252690801434e-09,1.6877571467675009e-09,55.20953756248881
902,1.5024999247868737e-10,1.462288546355442e-10,1.4377840377849714e-10,1.67118510348031e-10,1.4490476656160514e-10,1.4802992519009906e-10,1.3776854744528844e-10,1.4670760670811306e-10,1.4334084880005862e-10,64.62010732544219
903,1.5024715282460124e-10,1.462356945373474e-10,1.437954141222741e-10,1.6714946400177972e-10,1.4490659496292545e-10,1.4803742638457466e-10,1.378009770024599e-10,1.4671492255632496e-10,1.433483155415913e-10,52.85329987900865
904,1.5025931774963087e-10,1.46243826947681e-10,1.437877665824493e-10,1.6712085064314864e-10,1.4491774059631245e-10,1.4804038986036128e-10,1.3778063099705355e-10,1.4672279511623173e-10,1.4335316451362014e-10,51.521894610644395
905,1.502437241541452e-10,1.4623064678565743e-10,1.4377113150130498e-10,1.6709692425675819e-10,1.4490418246651175e-10,1.4803496145182763e-10,1.3776247974377257e-10,1.4671023331195755e-10,1.4334270107315422e-10,44.704144621864394
906,1.508617629085207e-10,1.4678456447189083e-10,1.4441898539117778e-10,1.6792741215290577e-10,1.4545874509388989e-10,1.4855714379874242e-10,1.38387126548726e-10,1.472470279870906e-10,1.4390192172145008e-10,-103.17953024786634
907,-2.6304476328209946e-09,-2.6302544426202026e-09,-2.6304045692021605e-09,-2.6305337132110918e-09,-2.630533850776671e-09,-2.6305414652082714e-09,-2.630387742009415e-09,-2.630461861729863e-09,-2.6303035029224905e-09,-103.17953024786634
908,1.5039984172105838e-10,1.4636727844483806e-10,1.4398899074346134e-10,1.6732225888774062e-10,1.4503971673094494e-10,1.4817325896337722e-10,1.3791173253045018e-10,1.4684795307124007e-10,1.4348967082203045e-10,-100.4225862532718
909,3.0413015482358966e-09,3.0410080963206488e-09,3.04111899102886e-09,3.041747120033553e-09,3.0412836380857938e-09,3.041355903364268e-09,3.0409766525990045e-09,3.041243264552726e-09,3.041000017815268e-09,53.49949996801623
910,1.502492600921018e-10,1.4623022552615913e-10,1.4378008395509093e-10,1.6711432773324027e-10,1.4490504173465968e-10,1.480231610086482e-10,1.3776540352854282e-10,1.4671003038929511e-10,1.4333446399843617e-10,64.52748817844966
911,1.5025010540946115e-10,1.4623482236886618e-10,1.4378382001693875e-10,1.6711028772080898e-10,1.449066312558297e-10,1.4802585681703311e-10,1.377705733045368e-10,1.467141530273252e-10,1.433386318607053e-10,52.801646417720036
912,1.5026858913254568e-10,1.4625653480799322e-10,1.4379535430568708e-10,1.6712798415171433e-10,1.4492805275826646e-10,1.4803672909240414e-10,1.3778991099162495e-10,1.4673562591081468e-10,1.4334673144134902e-10,51.521894610329575
913,1.5024874458907473e-10,1.4623821424518954e-10,1.437901584447326e-10,1.6710825559912158e-10,1.4491053557142864e-10,1.4802484981506368e-10,1.377702491688209e-10,1.467172766266224e-10,1.4333199997988232e-10,43.36872833585269
914,1.5071880979213504e-10,1.46652573514447e-10,1.4421948430059628e-10,1.6772181754557847e-10,1.453206595452123e-10,1.4843220169775155e-10,1.3820303638954387e-10,1.4711703710500109e-10,1.4375829250380474e-10,-103.17953024786634
915,-2.6304478086063873e-09,-2.6302547545440207e-09,-2.6304046482837807e-09,-2.6305340211727367e-09,-2.6305340785290516e-09,-2.630541693994699e-09,-2.6303880540959025e-09,-2.6304621466867995e-09,-2.6303037616314497e-09,-103.17953024786634
916,1.5041797278700975e-10,1.4639950687139832e-10,1.4397739428272236e-10,1.6741332419100947e-10,1.4506547497236555e-10,1.4819600306841173e-10,1.379846004976124e-10,1.4687944821666771e-10,1.4349275682612596e-10,-103.17953024786634
917,3.041301656117704e-09,3.0410082002771e-09,3.0411190891546245e-09,3.041747235622264e-09,3.0412837408245123e-09,3.041356010921636e-09,3.0409767404950837e-09,3.0412433680733864e-09,3.0410001219332703e-09,58.048428929593875
918,1.5025995050639278e-10,1.4623629397602448e-10,1.4378827480504722e-10,1.6714396396395286e-10,1.449126762553054e-10,1.4801440398825664e-10,1.3778577385603164e-10,1.4671462356006615e-10,1.4332906956915218e-10,64.43548072217877
919,1.5026218017321022e-10,1.4624617307542348e-10,1.4378063639120708e-10,1.671381712218531e-10,1.4491986833041182e-10,1.4801825615154135e-10,1.3778813059598626e-10,1.467250261930507e-10,1.4333460505379414e-10,53.11293755852159
920,1.502698541728314e-10,1.4625585542088243e-10,1.4378742462033897e-10,1.6714461529085023e-10,1.449292184022817e-10,1.480255795313262e-10,1.377951704066185e-10,1.467347726907959e-10,1.4334005357601972e-10,51.555618890450354
921,1.502564839148621e-10,1.4624030842640163e-10,1.4377609789379043e-10,1.6716015609818094e-10,1.4491594043837146e-10,1.4801205580517197e-10,1.3780258757359558e-10,1.467194534389845e-10,1.4332769433648382e-10,43.9881777649492
922,1.5038220322906344e-10,1.4635048203723096e-10,1.4386185338182488e-10,1.673114514179569e-10,1.4501445831737868e-10,1.4813135812908128e-10,1.378812227967055e-10,1.4682854284070667e-10,1.4343224393679287e-10,-103.17953024786634
923,-2.6304482936604746e-09,-2.6302553699001976e-09,-2.6304052875652474e-09,-2.630534590967327e-09,-2.6305345578461677e-09,-2.6305422943650383e-09,-2.6303883698654033e-09,-2.6304627574757375e-09,-2.63030428516082e-09,-103.17953024786634
924,1.5035069290256103e-10,1.4632975656241586e-10,1.4385291131750269e-10,1.6723923450352779e-10,1.4499558352300066e-10,1.480908961931309e-10,1.3785437365262395e-10,1.4680807223575186e-10,1.4339660208025242e-10,-93.68663512038859
925,1.5027252936885524e-10,1.4625608146259282e-10,1.4383459429203328e-10,1.6719974688178544e-10,1.4493128158623292e-10,1.4805272206832566e-10,1.3786421890723936e-10,1.4673323567086272e-10,1.4336948930626688e-10,57.65798794476787
926,1.5026078206130122e-10,1.4623908360411706e-10,1.4377660310421367e-10,1.6714609204825092e-10,1.4491679607361182e-10,1.48004686389864e-10,1.3779125163660867e-10,1.467173949484819e-10,1.4332505301756504e-10,64.53893783199416
927,-2.6304523791248884e-09,-2.6302588360669772e-09,-2.63040848099364e-09,-2.6305400090521546e-09,-2.630538041692881e-09,-2.630545843763919e-09,-2.6303917695892613e-09,-2.630466259493981e-09,-2.6303077821665145e-09,51.52201249927004
928,-2.6304485301720122e-09,-2.630254819988153e-09,-2.630404212138113e-09,-2.630536205077772e-09,-2.630533911213731e-09,-2.6305416668576605e-09,-2.63038756096908e-09,-2.630462240132954e-09,-2.6303034245382928e-09,50.096214222118505
929,1.5025983810006474e-10,1.46242896127756e-10,1.4376361871040467e-10,1.6710676769000543e-10,1.4491589390490569e-10,1.4799961829541616e-10,1.3777676143469923e-10,1.4672369882446657e-10,1.433177821735065e-10,45.44048409076125
930,-2.630449366769197e-09,-2.6302563505358088e-09,-2.63040633164648e-09,-2.6305366933114387e-09,-2.630535407570275e-09,-2.6305433096946173e-09,-2.6303891188588984e-09,-2.6304638088625603e-09,-2.630305200027393e-09,-83.32949886635878
931,-2.630447377797073e-09,-2.630253962614737e-09,-2.630404154328133e-09,-2.6305338843639463e-09,-2.6305333342975087e-09,-2.6305408707844293e-09,-2.6303874981250774e-09,-2.6304613409320727e-09,-2.630303069709506e-09,-103.17953024786634
932,1.6314421798242056e-10,1.5923765344819837e-10,1.5638966408993028e-10,1.8122268599023734e-10,1.5772489697499684e-10,1.6081422550882536e-10,1.5110746602143538e-10,1.5979561562297062e-10,1.559222892169688e-10,-85.32822128081239
933,1.691498685376983e-09,1.6892519328321167e-09,1.6881933962860111e-09,1.700067489583128e-09,1.6888637559993336e-09,1.6904887392463998e-09,1.6850020495263706e-09,1.689714030736662e-09,1.6878330455135094e-09,63.50417509378751
934,1.5026790884457006e-10,1.4624610565469226e-10,1.4376501788505836e-10,1.6716091757432225e-10,1.449240851099096e-10,1.4800338305298247e-10,1.3779096659808343e-10,1.4672460906454573e-10,1.4332167798245925e-10,62.92951423517598
935,-2.630454392189828e-09,-2.6302609125558864e-09,-2.630410824875966e-09,-2.6305423739253677e-09,-2.630540179882436e-09,-2.6305480517162157e-09,-2.630394105803989e-09,-2.63046832283374e-09,-2.630309969416593e-09,50.6873422885534
936,-2.6304534707988713e-09,-2.630259903199263e-09,-2.630409800586946e-09,-2.630541295633562e-09,-2.6305392011149154e-09,-2.6305470333774417e-09,-2.6303931422262995e-09,-2.6304673073362536e-09,-2.6303089038183954e-09,49.9313589042237
937,1.5033652651726994e-10,1.4626096822267822e-10,1.4377210741168952e-10,1.6715074248050887e-10,1.4493234170280683e-10,1.480191363997526e-10,1.3780117732727414e-10,1.4673997651331912e-10,1.4332510206286008e-10,45.31681637236152
938,-2.630449894177195e-09,-2.630256599626019e-09,-2.630406305825891e-09,-2.6305372177089226e-09,-2.6305357512174475e-09,-2.6305435953840474e-09,-2.63038960497323e-09,-2.6304640585318106e-09,-2.6303054487843555e-09,-75.91052355664829
939,-2.6304478708630145e-09,-2.6302544850457813e-09,-2.6304048923186853e-09,-2.6305345843833162e-09,-2.630533859433742e-09,-2.6305413660466937e-09,-2.6303880164375063e-09,-2.630461843526703e-09,-2.6303035248128018e-09,-103.17953024786634
940,-2.63044919766746e-09,-2.6302557829678548e-09,-2.6304055068848166e-09,-2.6305368320657517e-09,-2.6305350294137116e-09,-2.6305426981249213e-09,-2.630388973619082e-09,-2.6304631326907103e-09,-2.6303047517257086e-09,-61.77144825146375
941,1.6914630122593423e-09,1.689231493693328e-09,1.688051556374719e-09,1.70007914008155e-09,1.6888240085371615e-09,1.6904767730280266e-09,1.6850029432422125e-09,1.6896936527628607e-09,1.6878177140641365e-09,62.78595648810497
942,1.5025277861286976e-10,1.4624174122714663e-10,1.4377660858038197e-10,1.6712699270050136e-10,1.44909996245395e-10,1.4800358809776063e-10,1.3777855384079942e-10,1.4672172068761053e-10,1.43312962078534e-10,62.933227450012446
943,1.5026284449791937e-10,1.462577691955512e-10,1.4377312942093583e-10,1.67124850900218e-10,1.4492441066326356e-10,1.480211865719584e-10,1.3778985867727037e-10,1.467388316998115e-10,1.4332958392911634e-10,52.602497206884614
944,1.5026151444755366e-10,1.46252121017016e-10,1.437798112118325e-10,1.6712409038506432e-10,1.4491820490381018e-10,1.480189724225242e-10,1.377851295747595e-10,1.467319013130342e-10,1.4333126950396401e-10,51.50846282995543
945,1.5025275612535166e-10,1.4624164996893297e-10,1.4377945083587482e-10,1.671028214772835e-10,1.4491306271071063e-10,1.480146085731747e-10,1.377648867340004e-10,1.4672171852017088e-10,1.433238352441739e-10,42.84462620211644
946,1.5038227534308138e-10,1.4635327748638087e-10,1.43880001531567e-10,1.6730816399046133e-10,1.4501775018603756e-10,1.4814652387483758e-10,1.378765363168425e-10,1.4682715700665005e-10,1.434488811248022e-10,-99.03284935708905
947,-2.6304487491660474e-09,-2.6302555880842972e-09,-2.6304051512474727e-09,-2.630535420592483e-09,-2.630534848784504e-09,-2.630542405536205e-09,-2.6303887629447397e-09,-2.6304629672156938e-09,-2.630304524606407e-09,-103.17953024786634
948,1.5032554123471226e-10,1.4629158919104938e-10,1.4382768228337822e-10,1.6722012475990277e-10,1.4496666869402535e-10,1.4807739610652328e-10,1.378206881247855e-10,1.4677549160900542e-10,1.433790085389783e-10,-93.537183029581
949,1.6914984429993398e-09,1.689258957152393e-09,1.688349914844413e-09,1.7002306295370437e-09,1.6888673904339079e-09,1.6905474731714889e-09,1.6852045947740017e-09,1.6897190744811728e-09,1.687874133798508e-09,57.334287011657835
950,1.502525819593943e-10,1.4623284651548585e-10,1.4377280107395534e-10,1.6711390425345996e-10,1.4490974730071134e-10,1.480093628586926e-10,1.3777208580397108e-10,1.4671113839777174e-10,1.4332366098860682e-10,64.60760058517222
951,1.502599779539526e-10,1.46241409679562e-10,1.437865469226558e-10,1.6717131556075558e-10,1.4491357637260818e-10,1.4801622860634463e-10,1.378089585416149e-10,1.4671967622707776e-10,1.433404876436004e-10,52.95759550068812
952,1.5025746449004794e-10,1.4624389390153246e-10,1.4378360814690765e-10,1.67115076809415e-10,1.4491602175433655e-10,1.4801892333055115e-10,1.377820537721129e-10,1.4672222675102366e-10,1.4333788198677462e-10,51.48370207684067
953,1.5023938463513347e-10,1.4622532106882887e-10,1.437705697053089e-10,1.6709633736410999e-10,1.4489903393575845e-10,1.4800625579477308e-10,1.3776412057458085e-10,1.4670401604438058e-10,1.433232530540483e-10,48.672503368364744
954,1.5030018417042107e-10,1.4628320219502118e-10,1.438379406183745e-10,1.6720331193906052e-10,1.4494429690543693e-10,1.4807760401456997e-10,1.3780200174026548e-10,1.4676079946883017e-10,1.4338258462304946e-10,-69.59543645547349
955,-2.6304479560208396e-09,-2.6302548104297007e-09,-2.630404131999055e-09,-2.6305349942051068e-09,-2.6305339319938923e-09,-2.630541561164723e-09,-2.6303879788037295e-09,-2.6304621719837056e-09,-2.630303428031235e-09,-103.17953024786634
956,-2.6304500744427137e-09,-2.630256805601069e-09,-2.6304061345145584e-09,-2.6305375709474556e-09,-2.630535923387707e-09,-2.630543660461081e-09,-2.630389690222653e-09,-2.630464179918939e-09,-2.630305545556569e-09,-71.04187470238254
957,1.5023555679109588e-10,1.4621306473258736e-10,1.4376132943592016e-10,1.6711480910156706e-10,1.4489205113292346e-10,1.4800084515102213e-10,1.3776704236284543e-10,1.4669160378146582e-10,1.4331395009717616e-10,60.12966646206781
958,1.5025257900155773e-10,1.4623254873637864e-10,1.437777065531287e-10,1.6713615500546667e-10,1.4491202461984092e-10,1.4800750522360774e-10,1.3778940743187102e-10,1.4671141895033647e-10,1.4332392307892275e-10,64.4754746432671
959,-2.6304487585716448e-09,-2.6302553441981702e-09,-2.630404192204611e-09,-2.6305372102524142e-09,-2.630534186940422e-09,-2.6305414625920538e-09,-2.630388261489435e-09,-2.6304627644109877e-09,-2.630302930098608e-09,51.86903380633556
960,1.5026947667520243e-10,1.4624633358286435e-10,1.4378741265962557e-10,1.6717297343114947e-10,1.4491770437024193e-10,1.4802171951283e-10,1.3781147873273173e-10,1.467248358794146e-10,1.433404478496441e-10,51.30936313940889
961,1.5032954226235185e-10,1.4623171827802403e-10,1.4376850173874642e-10,1.671479555849032e-10,1.4490196157923713e-10,1.4801200724030467e-10,1.3779598830147788e-10,1.4671067136228488e-10,1.4332024257841597e-10,44.229439452551254
962,1.5027377928214622e-10,1.462649867927459e-10,1.4378477180469866e-10,1.671901902359745e-10,1.4492709524492903e-10,1.480578745056706e-10,1.3778162614127538e-10,1.467412338467399e-10,1.433546311303217e-10,-96.23529258331659
963,-2.6304481085150745e-09,-2.6302545871586136e-09,-2.6304046109531743e-09,-2.6305348295569346e-09,-2.630533869733713e-09,-2.630541325970107e-09,-2.6303878015300473e-09,-2.6304619721544667e-09,-2.6303035101152015e-09,-103.17953024786634
964,1.5037206395748604e-10,1.4635079652360645e-10,1.4391166693760963e-10,1.6735405310468997e-10,1.4502094918077756e-10,1.4813513971387505e-10,1.3794199541436055e-10,1.4683203555585737e-10,1.434508339176671e-10,-83.7449177543671
965,1.5024130393021684e-10,1.462202267789516e-10,1.4376451729284755e-10,1.6714542695822414e-10,1.448963246787748e-10,1.480065970618755e-10,1.3778100349868202e-10,1.466984497813822e-10,1.4331767779519814e-10,59.363574744967785
966,1.5024812986177286e-10,1.4622165244873445e-10,1.4376529510917734e-10,1.6714497846222632e-10,1.4490127394738287e-10,1.480008124769088e-10,1.37781031678702e-10,1.4670063446143176e-10,1.433198941673684e-10,64.21433183974385
967,1.5024705967386058e-10,1.4622248500074172e-10,1.4377465535664323e-10,1.6713575087402695e-10,1.4490204850095105e-10,1.4800498060585889e-10,1.3778269013723371e-10,1.4670134148527485e-10,1.4333018588628914e-10,51.955871350136974
968,1.5025074379598928e-10,1.4623127475609175e-10,1.437768350019213e-10,1.6712867677290366e-10,1.449080990895991e-10,1.4800978696325504e-10,1.377835185926656e-10,1.467100582135472e-10,1.4333128742232542e-10,51.35140621418461
969,1.5023286166752532e-10,1.4621956834176083e-10,1.4376425791190753e-10,1.6709981825009693e-10,1.448953236311095e-10,1.4799921409517983e-10,1.377643420084078e-10,1.4669851013171373e-10,1.433161175729536e-10,45.25914403293529
970,1.5039920792776224e-10,1.4636682636198556e-10,1.4390503465176677e-10,1.6732638934145848e-10,1.45030744097104e-10,1.4815331525582808e-10,1.3790695828610524e-10,1.4684031423989416e-10,1.4347610807774563e-10,-103.17953024786634
971,-2.6304480844606834e-09,-2.63025446955202e-09,-2.630404486316601e-09,-2.6305347178317536e-09,-2.6305338350096257e-09,-2.6305412432361084e-09,-2.630387708809189e-09,-2.6304619003640317e-09,-2.6303034484067994e-09,-103.17953024786634
972,1.5233033344447318e-10,1.4831823542290587e-10,1.4611562218507063e-10,1.6945357163971046e-10,1.469756186483155e-10,1.5015262663135232e-10,1.3992273609931616e-10,1.4881626894574222e-10,1.4554521100038783e-10,-79.23086295696595
973,1.5024519397003996e-10,1.4622588045677624e-10,1.4377757115528141e-10,1.6712581052662264e-10,1.4490043804870894e-10,1.4800965389659504e-10,1.3776842108855234e-10,1.4670353348651947e-10,1.4332375696599444e-10,59.08042423090335
974,1.502529603585606e-10,1.4622803934470026e-10,1.43764226405304e-10,1.6713781695453844e-10,1.449072194521437e-10,1.4799287898491045e-10,1.377798819030512e-10,1.4670665869752597e-10,1.433112304879287e-10,64.1342873080826
975,-2.63045245106351e-09,-2.6302589290237304e-09,-2.6304086859743138e-09,-2.6305400082393694e-09,-2.63053816447368e-09,-2.6305461112540046e-09,-2.630391811709889e-09,-2.6304663537753685e-09,-2.630307997937751e-09,51.91698257431878
976,-2.6304534575569968e-09,-2.6302599849929712e-09,-2.630409821625605e-09,-2.6305410166630925e-09,-2.6305391933377323e-09,-2.6305473309939366e-09,-2.6303927758360733e-09,-2.6304673977348386e-09,-2.6303092095613323e-09,51.2690719306687
977,1.502481339451361e-10,1.4623543001170276e-10,1.4376511086131085e-10,1.6711156940587444e-10,1.4490770720785288e-10,1.4800333709513845e-10,1.3777780020144292e-10,1.4671463019410925e-10,1.433143264113816e-10,52.4880619497306
978,1.5037490619056375e-10,1.463655439133168e-10,1.438510277162715e-10,1.6723463016380782e-10,1.450329597451159e-10,1.4809454567639793e-10,1.3787294159416577e-10,1.468440090657981e-10,1.4339326458902382e-10,-72.82151939917041
979,-2.630447852992975e-09,-2.630253910391647e-09,-2.630403710559095e-09,-2.6305356073827745e-09,-2.6305332595171677e-09,-2.6305406544006394e-09,-2.630387199681873e-09,-2.6304612593838736e-09,-2.6303026251992177e-09,-103.17953024786634
980,1.4950993360447295e-10,1.4541313181528084e-10,1.426875642641677e-10,1.665219010137348e-10,1.4407907730839112e-10,1.4703047740663526e-10,1.3687285010476247e-10,1.4587594165835901e-10,1.4236656414531739e-10,-84.23963020861795
981,1.5023897005619188e-10,1.4621607939675377e-10,1.43756576915794e-10,1.6715805826828344e-10,1.448942049334797e-10,1.479978645914402e-10,1.3779090160396594e-10,1.4669320408951108e-10,1.4331426956645375e-10,57.04309466027523
