,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro
147,13.400016063190959,13.400016063190959,13.400016063190959,5.557324956954825,13.400016063190959
148,15.31979002889427,15.31979002889427,15.31979002889427,5.292033417667381,15.31979002889427
149,13.06262029226483,13.06262029226483,13.06262029226483,5.213538639188829,13.06262029226483
150,12.655177015154976,12.655177015154976,12.655177015154976,5.219509562485133,12.655177015154976
151,12.627325401036373,12.627325401036373,12.627325401036373,5.2401990929265025,12.627325401036373
152,12.637296585177245,12.637296585177245,12.637296585177245,5.231301304224862,12.637296585177245
153,12.649820130149358,12.649820130149358,12.649820130149358,5.208865661010515,12.649820130149358
154,12.565339540382672,12.565339540382672,12.565339540382672,5.1942764370098375,12.565339540382672
155,12.79182007965744,12.79182007965744,12.79182007965744,5.222365671752914,12.79182007965744
156,12.6740158542385,12.6740158542385,12.6740158542385,5.0948120767562,12.6740158542385
157,12.327359541647423,12.327359541647423,12.327359541647423,5.06397890554843,12.327359541647423
158,12.317603517366232,12.317603517366232,12.317603517366232,5.138154363838473,12.317603517366232
159,12.332783568467017,12.332783568467017,12.332783568467017,5.231154260473148,12.332783568467017
160,12.263159634873483,12.263159634873483,12.263159634873483,5.22897480707264,12.263159634873483
161,12.263159634873483,12.263159634873483,12.263159634873483,5.222423601369739,12.263159634873483
162,12.697986623565143,12.697986623565143,12.697986623565143,5.160019943234285,12.697986623565143
163,12.621923992819786,12.621923992819786,12.621923992819786,5.059396773641634,12.621923992819786
164,12.106156623075634,12.106156623075634,12.106156623075634,4.993346146597268,12.106156623075634
165,11.979411830009058,11.979411830009058,11.979411830009058,4.971859050833154,11.979411830009058
166,11.946383284599849,11.946383284599849,11.946383284599849,4.951967572864169,11.946383284599849
167,11.92820599732932,11.92820599732932,11.92820599732932,4.943107278746138,11.92820599732932
168,11.919557751379179,11.919557751379179,11.919557751379179,4.933866084778786,11.919557751379179
169,11.857756165577293,11.857756165577293,11.857756165577293,4.931924342958145,11.857756165577293
170,11.880688491427017,11.880688491427017,11.880688491427017,4.918624384498171,11.880688491427017
171,11.848500611895313,11.848500611895313,11.848500611895313,4.926566876703549,11.848500611895313
172,11.790705114929901,11.790705114929901,11.790705114929901,4.882614952811708,11.790705114929901
173,11.64984231418726,11.64984231418726,11.64984231418726,4.880193877327996,11.64984231418726
174,11.632130060687208,11.632130060687208,11.632130060687208,4.8319188972924225,11.632130060687208
175,11.561943114114777,11.561943114114777,11.561943114114777,4.839584272565802,11.561943114114777
176,11.54259991146038,11.54259991146038,11.54259991146038,4.833470276407872,11.54259991146038
177,11.52227831172227,11.52227831172227,11.52227831172227,4.840194001229394,11.52227831172227
178,11.750543489398842,11.750543489398842,11.750543489398842,4.810953496799283,11.750543489398842
179,13.285064710567069,13.285064710567069,13.285064710567069,4.797422971284482,13.285064710567069
180,17.40739108883732,17.40739108883732,17.40739108883732,4.717185148495415,17.40739108883732
181,12.88863890904559,12.88863890904559,12.88863890904559,4.744656906282177,12.88863890904559
182,11.386400605134213,11.386400605134213,11.386400605134213,4.738310427350935,11.386400605134213
183,11.352503822285621,11.352503822285621,11.352503822285621,4.797405843761998,11.352503822285621
184,11.350631859050138,11.350631859050138,11.350631859050138,4.786313720590274,11.350631859050138
185,11.270314640271556,11.270314640271556,11.270314640271556,4.686814152267793,11.270314640271556
186,12.110332750751033,12.110332750751033,12.110332750751033,4.714659815039919,12.110332750751033
187,12.392192368937481,12.392192368937481,12.392192368937481,4.689197655305073,12.392192368937481
188,13.119703517411686,13.119703517411686,13.119703517411686,4.584536031466022,13.119703517411686
189,11.429071973599763,11.429071973599763,11.429071973599763,4.673561760937143,11.429071973599763
190,11.555096712140482,11.555096712140482,11.555096712140482,4.657099745078163,11.555096712140482
191,11.262724201471235,11.262724201471235,11.262724201471235,4.6211379201545855,11.262724201471235
192,11.012538469010375,11.012538469010375,11.012538469010375,4.631061575812041,11.012538469010375
193,10.92845182122482,10.92845182122482,10.92845182122482,4.584659273770759,10.92845182122482
194,11.53583561815393,11.53583561815393,11.53583561815393,4.566769385537196,11.53583561815393
195,12.06274084516304,12.06274084516304,12.06274084516304,4.559087114877241,12.06274084516304
196,19.138518182828037,19.138518182828037,19.138518182828037,5.042886667080939,19.138518182828037
197,18.347284678941136,18.347284678941136,18.347284678941136,4.641888096333475,18.347284678941136
198,10.82307205760261,10.82307205760261,10.82307205760261,4.582203473716017,10.82307205760261
199,10.693819926208517,10.693819926208517,10.693819926208517,4.513585969255238,10.693819926208517
200,10.693795273560935,10.693795273560935,10.693795273560935,4.458769973513506,10.693795273560935
