,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
45,83.2485624715247,136.8090373800775,64.49889699424234,94.00532121932115,39.99999822127365,3.9835218558114587e-05,3.965311696156368e-05,3.9958742952318433e-05,3.998295412476738e-05,4.0294616258881406e-05,3.9838563580292644e-05,3.9899400979516814e-05,3.975633814381712e-05,3.990421988282862e-05,3.98866277523846e-05,3.998540844425561e-05,3.933816522657589e-05,3.9663781109620916e-05,442.9241443553428,4.005972303925154e-05
46,80.5434348220948,84.12435471290016,63.393370332794504,92.79797300212142,39.999998227058214,3.054333409833805e-05,3.0456109902571376e-05,3.06684641612588e-05,3.068970816242558e-05,3.090298255230062e-05,3.054468481380889e-05,3.072300620645206e-05,3.0514665388150404e-05,3.083517336470128e-05,3.080526950190857e-05,3.09933706066408e-05,3.0491589194300686e-05,3.0879812539219e-05,431.25919670072244,3.084594090139935e-05
47,21.974909868362413,10.154745359632797,41.86683512736838,58.58011388691281,39.99999821977948,2.6281021554471737e-05,2.6110397290599855e-05,2.6372865035111356e-05,2.638868771233794e-05,2.6574045057885222e-05,2.6253625674767703e-05,2.646041714974004e-05,2.634804644984603e-05,2.6661647214057004e-05,2.6639727909424373e-05,2.664468179127521e-05,2.6422789789370617e-05,2.6726147832187946e-05,357.4703766555508,2.6495933501450283e-05
48,21.25374838256912,9.825661891014803,41.34705617208287,57.5812696960269,39.99999821703018,2.4134758049324744e-05,2.3976329361224036e-05,2.4219352707092997e-05,2.4236229051951942e-05,2.4404292178822348e-05,2.4115561922714985e-05,2.4299861751316358e-05,2.418729749943298e-05,2.447296627029549e-05,2.4442210085067345e-05,2.4489046688070153e-05,2.421181838818618e-05,2.449233906061442e-05,349.1094206779656,2.4321003265599095e-05
49,79.96749962916088,73.59455336993302,63.043657848996105,92.06595320868762,39.999998214291914,2.2757279079742686e-05,2.264778755321728e-05,2.280970925826209e-05,2.283507758401371e-05,2.3024199080447516e-05,2.2732944138235683e-05,2.2809139804868757e-05,2.2637907923612933e-05,2.2782230116365727e-05,2.2767234323604324e-05,2.2837674125937308e-05,2.2510845909453717e-05,2.279492242969445e-05,295.787635434236,2.2831630817963256e-05
50,30.065573269385016,10.769990946449266,53.77628020123418,79.3664824179697,39.99999817597257,2.0987831127899455e-05,2.090834868156789e-05,2.1166711196981312e-05,2.1097648865665908e-05,2.1291672123865153e-05,2.099041378954019e-05,2.119444366109626e-05,2.1024869442651833e-05,2.1272434508809757e-05,2.124944544570975e-05,2.107522988532349e-05,2.11135107113637e-05,2.136613840396043e-05,0.005020410472445695,2.128786018429232e-05
51,11.504506860770483,8.969103487202783,13.44358043486412,13.634964070560748,39.99999633567084,2.1099250686835642e-05,2.073349759539585e-05,2.1380689434915775e-05,2.1412064692770527e-05,2.1451618133148262e-05,2.116950709400926e-05,2.1329721277037525e-05,2.1031894542864257e-05,2.1209334866169336e-05,2.1219367437344434e-05,2.1459539873390668e-05,2.1083404302050756e-05,2.1382575285110212e-05,0.005173376462781576,2.1501075655251286e-05
52,23.061056125016254,9.52355826285679,48.57035541650181,69.80273075836298,39.99999818247787,1.6780301083295365e-05,1.6881657135564276e-05,1.6903920358663878e-05,1.6911668882582986e-05,1.7039530021323872e-05,1.6754823105813223e-05,1.6932125865036248e-05,1.6851095076972505e-05,1.707599342300935e-05,1.705254980084694e-05,1.6778496643968133e-05,1.6910215333400788e-05,1.714737177630827e-05,0.005046237997565567,1.698715386341602e-05
53,93.99999881468503,167.9999985024462,71.99999901527603,102.99999887962673,39.999999441517254,6.360242745500865e-05,6.348123431131185e-05,6.378612889195568e-05,6.380226602089461e-05,6.402067316965544e-05,6.359528827151438e-05,6.376760052757325e-05,6.359335588455159e-05,6.387109913408893e-05,6.384605113953141e-05,6.389711642207948e-05,6.34445265855676e-05,6.389276807703764e-05,364.29412315921803,6.389785200676013e-05
54,83.12525676835867,136.89845008315345,64.55780637648128,94.38418658793296,39.99999824402399,1.7200442223286254e-05,1.7117734644515647e-05,1.7235537939637642e-05,1.7305129013681917e-05,1.741175104114197e-05,1.71632215633515e-05,1.7236750801460644e-05,1.7204621429087845e-05,1.739538304744927e-05,1.7371448597749442e-05,1.749155574644921e-05,1.704594625561792e-05,1.7278914419984373e-05,446.55073079048157,1.7310811333635816e-05
55,21.39604568852266,10.32112841993435,42.33809790845219,60.55591585848706,39.99999822773768,1.9197724174320834e-05,1.8986752718254057e-05,1.9274617310728907e-05,1.9288030366835195e-05,1.944984162371228e-05,1.919032785568343e-05,1.928067610117472e-05,1.9153100046924956e-05,1.940335288476627e-05,1.9380949721229944e-05,1.9496132753854755e-05,1.9015594904582986e-05,1.939102955989733e-05,361.58370883507325,1.936328973902239e-05
56,19.520779149796855,9.533929555696977,37.27836878273651,49.54466394469486,39.999998225875096,2.0253593102886354e-05,2.0073155815584464e-05,2.032170051867294e-05,2.0340506445456252e-05,2.049448888620741e-05,2.023786526238188e-05,2.0397739575281023e-05,2.0297746350918126e-05,2.0562469548838895e-05,2.052885620405936e-05,2.0540340838871944e-05,2.0281666787890687e-05,2.054028936043195e-05,352.07263280447177,2.0414014867796584e-05
57,79.83903983621016,66.73210665369481,63.0230661366267,92.1263804175457,39.99999822438097,2.06115297307019e-05,2.049091568943493e-05,2.0654618271856112e-05,2.068339625241698e-05,2.085886406341583e-05,2.0590300547883186e-05,2.066083988547385e-05,2.052222842820143e-05,2.0679055217313204e-05,2.0650478276488103e-05,2.0756594388516965e-05,2.037516034620696e-05,2.065607500971552e-05,352.0495780903062,2.0693190305241177e-05
58,56.86754007960657,13.627940453371968,58.527784669177834,86.16578423270994,39.99999818353377,1.9822143967014157e-05,1.97214234240747e-05,1.9963521857431913e-05,2.0019188162340553e-05,2.0128417383659923e-05,1.985666515907966e-05,2.0015464210780107e-05,1.970778849758438e-05,1.9856295991824307e-05,1.983036655402138e-05,2.0035062073777535e-05,1.966860963742022e-05,2.0020753726570772e-05,0.0051100997548084014,2.0111143936326377e-05
59,16.133912834530275,10.670494955460793,21.610201618782824,22.33385268040121,39.999996602624954,2.0786886429332694e-05,2.0686809535871265e-05,2.1090342767236665e-05,2.1113826011212377e-05,2.118216851543653e-05,2.0831141390051818e-05,2.10495101254924e-05,2.0913985675142677e-05,2.1169552481680054e-05,2.115837332230959e-05,2.1075319451740147e-05,2.0953318850968653e-05,2.1313479348778706e-05,0.005742555364650188,2.1217796505151626e-05
60,25.50160464172311,9.906110829332112,50.757315247275216,74.17712368111961,39.999998193874674,1.652978997587593e-05,1.6579047052540505e-05,1.6695169358381945e-05,1.6692167936669486e-05,1.6803733974864178e-05,1.6536881177959856e-05,1.6695847034944092e-05,1.6516836991646312e-05,1.6746188365593047e-05,1.6720203188172e-05,1.6545567420170317e-05,1.6554637133821753e-05,1.678817971117439e-05,0.00512374936431388,1.6770525884200536e-05
61,93.99999854159041,167.9999982393501,71.99999869565593,102.99999859768936,39.99999930823429,6.332524269443322e-05,6.31986582906957e-05,6.351238900073837e-05,6.35292470347041e-05,6.37467747982439e-05,6.331885016776027e-05,6.349393281522224e-05,6.332022415930316e-05,6.360198513970548e-05,6.357622706120532e-05,6.361513316712748e-05,6.317650603886239e-05,6.36259352511985e-05,347.25455271232,6.362749713426707e-05
