,KE0 0,KE0 1,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE1 0
144,23.436268581158192,49.69194616328166,70.70909238927216,138.0960003069708,139.56886687518227,342.4534615876168,385.9265368692877,29.65627624192001,102.73645459598715,48.05117135756816
145,27.886405526117496,59.12757644386024,84.13551064763855,164.31801217669445,166.0705503106885,407.47937627462716,459.2072271726476,35.2874837055599,122.24430801593388,57.17524723877727
146,31.06154996995545,65.85983871579403,93.7151747930273,183.0272510887045,184.97933310846588,453.8749533720484,511.49253423963063,39.30531446254991,136.1630375210358,63.68521742569293
147,31.066819447955655,65.8710115958192,93.73107322862806,183.05830099039915,185.01071417371372,453.9519515928053,511.57930707160614,39.31198246495325,136.1861370808244,63.69602138919402
148,31.556726020857834,66.90976104355614,95.20916045081077,185.94502922563865,187.92823088580812,461.11052298244016,519.6466300080587,39.93191070175456,138.33371719618904,64.70047244343084
149,35.51991438757951,75.3129137157528,107.16641599292842,209.29774256445862,211.53001321053148,519.0210888392743,584.9087068626993,44.94693297781578,155.70695732112895,72.82616202034443
150,29.60465605040729,62.77078492870768,89.31960958596528,174.44264119381296,176.30316382816696,432.5866512608357,487.50176868708127,37.461759530429454,129.7765210199763,60.6981608840091
151,23.80401267310037,50.47167436768307,71.81860565853269,140.26289765489426,141.75887532446572,347.8269807051285,391.98220240178995,30.121619960746443,104.34851686067441,48.805153772322235
152,23.436268581158192,49.69194616328166,70.70909238927216,138.0960003069708,139.56886687518227,342.4534615876168,385.9265368692877,29.65627624192001,102.73645459598715,48.05117135756816
153,27.886405526117496,59.12757644386024,84.13551064763855,164.31801217669445,166.0705503106885,407.47937627462716,459.2072271726476,35.2874837055599,122.24430801593388,57.17524723877727
154,31.065112235644296,65.86739179166942,93.72592243285895,183.04824140300977,185.0005472955272,453.9270056094606,511.5511942970516,39.30982215689339,136.1786532555088,63.69252110709781
155,31.188876328154134,66.1298089337434,94.09932857562637,183.77750963519625,185.73759355746157,455.7354608144122,513.5892255410479,39.46643335562546,136.72119201447197,63.94627351638215
156,31.64890961896207,67.10521802845415,95.48728572201405,186.4882123756361,188.47720737015462,462.4575203580282,521.164623226532,40.048559913248546,138.73781804561966,64.8894756481656
157,35.51991438757951,75.3129137157528,107.16641599292842,209.29774256445862,211.53001321053148,519.0210888392743,584.9087068626993,44.94693297781578,155.70695732112895,72.82616202034443
