,KE0 0,KE0 1,KE0 10,KE0 11,KE0 12,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE0 9
28,-0.004893210812516108,-0.06636225555568921,0.05556399812789985,0.13711688245738207,0.0541317066388832,0.09651998132235351,-0.19209279143319874,0.05510735928047186,-0.006314753304108989,0.0033152674782072488,0.1311301229060558,-0.14190156071328588,-0.12132074639245446
29,-0.0010927683951116075,-0.056035790519971033,0.036375222338949666,0.1422743819380227,0.04825380823638892,0.08554484800640623,-0.23620205827273913,0.14636068899469784,-0.08364393295051507,-0.03779432814604389,0.0905260962944372,-0.07805393658402983,-0.05651223094049216
30,-0.006502290312034802,-0.07214486177896545,0.0402593507781671,0.13471457091040248,0.04596850798975326,0.08466491431134363,-0.21352849446589595,0.11624766769555518,-0.0525344419558816,-0.021252857549415166,0.08798011056366109,-0.08106691623234867,-0.06280525995434119
31,0.0073216211170305905,-0.04509650844185587,0.05422925100746518,0.1038974969065938,0.054758827933440064,0.08908719217716614,-0.15088111815876315,0.05506591541731862,-0.05297500352581814,-0.03404436512349224,0.08981889635109064,-0.09193545232866075,-0.07924675333151479
32,0.0092108863046888,-0.04563264453670403,0.05655762211304273,0.10838913084179612,0.056635640048093794,0.09088985112410779,-0.14612137608309478,0.057667622377351936,-0.06948619870433176,-0.04586280373296086,0.08979392078532854,-0.0871156822382783,-0.07492596829903993
33,-0.003739326663892561,-0.06853961646748244,0.04459763458223643,0.13458713263699768,0.047438568215530164,0.08480545071448768,-0.18895398999531993,0.09381759586791673,-0.05337064349035203,-0.026122519789444316,0.08565746755826222,-0.08328786259010032,-0.06688989057883923
34,-0.012242821748416033,-0.07126279510977551,0.04793227245149287,0.11421116860548193,0.04468903845350131,0.0854410652276712,-0.1902313226391601,0.04801993547517657,0.03902771908869936,0.03596932604723432,0.11618548976996272,-0.1389459814636756,-0.11879309415819289
35,-0.00571953225622281,-0.058727163474665646,0.05815868828829,0.10287715142238804,0.05222755087432651,0.09317526445404407,-0.16937093613147355,0.01955730276081946,0.03984686285201132,0.03190860596678081,0.14009786880643466,-0.16201151937208014,-0.14202014419065245
36,-0.00475514866811793,-0.06419052185061158,0.05514752680477985,0.13279158500994345,0.05286788878854969,0.09419676585615701,-0.18635732874268426,0.05357414655260045,-0.007582468815669663,0.0028206976299630327,0.1265368021744873,-0.13772512580188792,-0.11732481893750932
37,0.008108080255457286,-0.01597291471510117,0.038250633321348045,0.14448320586440963,0.053828549698622975,0.08911402824432775,-0.2406140800031159,0.1412098894609414,-0.09714651715465984,-0.04973403338080603,0.09464464792896617,-0.09473821646027157,-0.07143327306011875
38,-0.004156179757199057,-0.06827596030689088,0.04262949170517483,0.13632692974526162,0.04778339969827079,0.08602001509752606,-0.2059882034536033,0.11087411418837154,-0.0596654523076954,-0.027689927314327564,0.08994520762618267,-0.08282422336245299,-0.06497921155861833
39,0.00477831860558472,-0.049434322157176636,0.052869573837551885,0.09915823761780125,0.05303210404637605,0.08789711125907823,-0.1537903711029486,0.05231800558586269,-0.034746534413548476,-0.0214229417268326,0.09060795285130983,-0.09707241845222078,-0.0841947159508375
40,0.006988429762402782,-0.04770034051824419,0.05507679071890051,0.09554147808065643,0.05486788744321817,0.08940901298371774,-0.14803039222354647,0.05214137613048145,-0.044111299043800234,-0.02854351215363459,0.08919905636369345,-0.09372820611619181,-0.08111028142765314
41,-0.0045965506357429995,-0.06914283896357233,0.04356668424828674,0.13308119191794085,0.046700144251969916,0.08418553148654011,-0.19152480732226532,0.09409018680375882,-0.04609739020322726,-0.020731732049868116,0.08457871843998925,-0.08550370074646195,-0.0686054372273478
