,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
78,3.46595470285866e-05,3.4368318770845597e-05,3.4920517064870505e-05,3.4861640978539266e-05,3.508045547638799e-05,3.46867795688117e-05,3.492906865334309e-05,3.462858398117289e-05,3.494627275170013e-05,3.4925062178368806e-05,3.482504820196478e-05,3.4795058438000364e-05,3.518326423963055e-05,8.982140437798021e-06,3.495492519903982e-05
79,2.9606428060261063e-05,2.948946003533076e-05,2.9817232576363065e-05,2.9775127842568822e-05,2.9973864219340472e-05,2.9624838773891207e-05,2.9748272510708745e-05,2.949173074858453e-05,2.9752116501030766e-05,2.9731407491833927e-05,2.9784515976335834e-05,2.9433846758737635e-05,2.9783733447282163e-05,8.99530970665524e-06,2.988091869999687e-05
80,2.77697511898246e-05,2.7693526672687894e-05,2.787275926277754e-05,2.7957009896866774e-05,2.8095072124518442e-05,2.7739326433310077e-05,2.788193279544196e-05,2.7833560689606996e-05,2.8067544813979244e-05,2.80542803237368e-05,2.7856071960021962e-05,2.762756859690104e-05,2.809767907622533e-05,9.018101084686542e-06,2.8054185417280565e-05
81,2.751423185895592e-05,2.726306424132862e-05,2.7664198912568367e-05,2.765324715021496e-05,2.7860444365612782e-05,2.7497623460461363e-05,2.7673309770725426e-05,2.758819075038992e-05,2.7841355692329655e-05,2.7816813747026376e-05,2.7755126435010747e-05,2.771321486231317e-05,2.8023158597174414e-05,9.113446993171632e-06,2.7763965193386907e-05
82,2.8761934391339992e-05,2.8678352937971717e-05,2.8936203987221543e-05,2.8981571726866973e-05,2.907963649847444e-05,2.8767271995698975e-05,2.892326051241412e-05,2.8766382789259232e-05,2.8995979093763126e-05,2.8981063637171012e-05,2.9223409840166156e-05,2.8582414200967157e-05,2.8908719462550905e-05,627.6506612280474,2.8999151973867055e-05
83,2.978543853798241e-05,2.9837233444953207e-05,2.991327833037848e-05,2.9926594573421738e-05,3.0123994465436455e-05,2.973733459794213e-05,2.9942508965300653e-05,2.966959349340327e-05,3.0024699017128227e-05,2.9980208352098054e-05,2.9895731228507728e-05,2.9562838488863597e-05,2.989713935698979e-05,887.9833976472557,2.9905321043505842e-05
84,3.552878773871095e-05,3.548916434253088e-05,3.5732757496370076e-05,3.578041490029666e-05,3.5916471312917804e-05,3.5539991932506436e-05,3.5695222796848675e-05,3.5595150058729874e-05,3.5860553709841635e-05,3.584613702367215e-05,3.615044891338632e-05,3.544241348300394e-05,3.5813728678511564e-05,520.570680162055,3.583367241138132e-05
85,1.5931309346803178e-06,1.5812402425166317e-06,1.6008845396617779e-06,1.6013441140232415e-06,1.6096585435844372e-06,1.5937909769076602e-06,1.60095425722016e-06,1.5968488223298731e-06,1.6057236300767294e-06,1.6055152375458533e-06,1.6065703993338795e-06,1.594762159974307e-06,1.6097623616236951e-06,9.191929257425044e-06,1.6057548293246803e-06
86,3.474503443452236e-05,3.453417046117761e-05,3.501299153133064e-05,3.4952975916533e-05,3.515275073479574e-05,3.478359338046099e-05,3.50193477836451e-05,3.471754759105009e-05,3.505243597600022e-05,3.5029424118734456e-05,3.496559208597107e-05,3.4891132922752464e-05,3.529734151981824e-05,9.054959170481703e-06,3.5120085084664916e-05
87,2.9523318152104442e-05,2.942170026343686e-05,2.9711664343389065e-05,2.9669165459914392e-05,2.9857955410445046e-05,2.951793515821942e-05,2.9715403931102694e-05,2.95651832245247e-05,2.9816061341815464e-05,2.979448082936668e-05,2.9709998754029912e-05,2.9340546243460177e-05,2.976873266513565e-05,9.086192028345953e-06,2.9816917553841622e-05
88,2.7919273802749704e-05,2.780941136458739e-05,2.804412705303293e-05,2.811962124501166e-05,2.826861655805298e-05,2.7913460196405755e-05,2.803095266263121e-05,2.785742313248606e-05,2.8102645276298547e-05,2.808752593608289e-05,2.8096269469561255e-05,2.7789556594896194e-05,2.812649768463278e-05,9.09168548363805e-06,2.8210095112426662e-05
89,2.7884468813909727e-05,2.7669857060828058e-05,2.8029590637365262e-05,2.80209565168943e-05,2.8239189187637763e-05,2.7866704832261407e-05,2.8028947300474727e-05,2.7952664762261794e-05,2.8205013801539588e-05,2.8173458627861555e-05,2.813724967556504e-05,2.804802178271053e-05,2.836074313032894e-05,9.20056048749466e-06,2.8121730848819957e-05
90,2.9203562960205387e-05,2.8950295702473628e-05,2.9367241971368095e-05,2.939816021013264e-05,2.95121058837037e-05,2.919450264756122e-05,2.936820858109834e-05,2.9142199913970635e-05,2.93878560671352e-05,2.937309463267183e-05,2.9643666622619377e-05,2.8961682358768945e-05,2.92820229280242e-05,521.5451498721042,2.941539302923731e-05
91,2.868342962931273e-05,2.8771620550330772e-05,2.877805741271268e-05,2.8814903074832117e-05,2.8975170840928792e-05,2.8636857153522617e-05,2.8814009750585216e-05,2.8563896246666882e-05,2.8858153786453516e-05,2.8829711217386164e-05,2.8834447675459276e-05,2.8452242669517684e-05,2.875529564606232e-05,864.0495366251872,2.8797136891208017e-05
92,3.6184175481204496e-05,3.614215583087259e-05,3.639706667476037e-05,3.643207732122683e-05,3.657779464156228e-05,3.619385764286319e-05,3.636034389781945e-05,3.630956375071757e-05,3.655355983285731e-05,3.654044376117511e-05,3.6734224827649164e-05,3.6165253458605195e-05,3.652795350126042e-05,650.6098536027322,3.651599742924315e-05
93,1.5897537488885443e-06,1.5817834742286839e-06,1.6008246109613526e-06,1.5987174923829798e-06,1.6053864435528812e-06,1.5912387763988311e-06,1.5973813707708505e-06,1.596980947260922e-06,1.6048038729823299e-06,1.604129998597152e-06,1.6045079015229976e-06,1.5954667363800269e-06,1.6090497080158987e-06,9.235540746145397e-06,1.602090076900793e-06
94,3.330884989987868e-05,3.313409405890029e-05,3.3585518111972295e-05,3.358359224183222e-05,3.36941431111644e-05,3.336586113951929e-05,3.357858635784746e-05,3.335945547006106e-05,3.369587271921158e-05,3.367274144826199e-05,3.349925841420664e-05,3.3574786592787596e-05,3.392621793092457e-05,9.15942451937474e-06,3.366614736515004e-05
95,2.8334123840711127e-05,2.838066164319305e-05,2.8530377376558892e-05,2.8548766791482894e-05,2.869332687783445e-05,2.8349874979412518e-05,2.851120008976293e-05,2.8254482894390196e-05,2.849102617920856e-05,2.8472870780068275e-05,2.8515858174901405e-05,2.8146179266397582e-05,2.8508948204736864e-05,9.085692143293467e-06,2.8638688419846935e-05
96,2.569348454047995e-05,2.5640583112918182e-05,2.586378273196506e-05,2.587538585893646e-05,2.6037836126485704e-05,2.5689618022684655e-05,2.5793567492860743e-05,2.5601125502119298e-05,2.5834825265394766e-05,2.581346699794225e-05,2.5857787485828357e-05,2.551774457860458e-05,2.583926084537814e-05,9.114515139664806e-06,2.5966894894921358e-05
97,2.3791875645474624e-05,2.3612321520347506e-05,2.3911451950302905e-05,2.3903239061496982e-05,2.410969679074219e-05,2.375858792527945e-05,2.3911104386294234e-05,2.3882041965951635e-05,2.415844429747641e-05,2.4123960536779594e-05,2.3958915025807288e-05,2.3813273340862183e-05,2.4200903432116442e-05,9.227354884419633e-06,2.4007906722372334e-05
98,2.0925779893064293e-05,2.07786795615347e-05,2.1037272227196764e-05,2.1067639044643195e-05,2.1163798983044097e-05,2.0906331697620362e-05,2.1058635916855287e-05,2.0949622551958578e-05,2.1138623967627018e-05,2.1122994635945694e-05,2.125495573077767e-05,2.0837790064783863e-05,2.1110514372982134e-05,419.6267642105571,2.1057971730917112e-05
99,6.226277216208913e-05,6.216403354875841e-05,6.244180289845702e-05,6.246113286516097e-05,6.267535139654819e-05,6.224943832958151e-05,6.242843089886544e-05,6.223845299532208e-05,6.252724668637802e-05,6.250196745023837e-05,6.254648557031842e-05,6.208655892587619e-05,6.253181767066273e-05,940.1941454632612,6.25568036055232e-05
100,2.6576183774702017e-05,2.6652404287601296e-05,2.672613254667376e-05,2.676953175264767e-05,2.6891522823201345e-05,2.656107336772993e-05,2.6732623778756998e-05,2.6556902480318393e-05,2.680559692057993e-05,2.6788734544848552e-05,2.6960912640144666e-05,2.6439395983038984e-05,2.6713328740389555e-05,676.3850937982462,2.677862758171695e-05
101,1.6226505067084797e-06,1.6149869725902102e-06,1.6302007245603673e-06,1.6347526749241208e-06,1.6398712251532017e-06,1.6228053345086395e-06,1.6302059668040093e-06,1.6293574197439544e-06,1.6392139546600273e-06,1.6384960935017863e-06,1.641485690061218e-06,1.6282886545387626e-06,1.643898987640427e-06,9.145955597702952e-06,1.6393917750031671e-06
102,3.1388940877456205e-05,3.1191484996418365e-05,3.164206313442902e-05,3.163845677494806e-05,3.176363155339795e-05,3.1430400802417394e-05,3.1588338192051644e-05,3.141394336851652e-05,3.174721789856593e-05,3.172231458058812e-05,3.155198838100426e-05,3.1609539654246706e-05,3.195836012861486e-05,8.958560233651795e-06,3.1730870291362626e-05
103,2.71863602947248e-05,2.719176245359659e-05,2.7368316047947205e-05,2.738491649038613e-05,2.75397460165864e-05,2.7193301848987505e-05,2.7305643230528737e-05,2.709581912949308e-05,2.732537636951287e-05,2.730623059175444e-05,2.736501014686083e-05,2.6994709166262002e-05,2.7350469334438508e-05,8.980902854995453e-06,2.7476399220586388e-05
104,2.4685555775790012e-05,2.456375276077399e-05,2.486079959488604e-05,2.4871088454637125e-05,2.5023793524354987e-05,2.4691297451649684e-05,2.4790114229936618e-05,2.458705440047754e-05,2.4815986456809235e-05,2.4798148944403468e-05,2.4870215947272777e-05,2.4504758646359903e-05,2.482533092246027e-05,9.0004899813071e-06,2.4961761229481834e-05
105,2.267223361113978e-05,2.2361679426772115e-05,2.2786488531563756e-05,2.2778024344534036e-05,2.297125537376781e-05,2.263932711099559e-05,2.279263163457055e-05,2.2789261842555516e-05,2.3038650274620838e-05,2.300742625809496e-05,2.2918136184945983e-05,2.2707458678061933e-05,2.3129170596434475e-05,9.118402071187847e-06,2.2877426255066154e-05
106,1.98187871549246e-05,1.9721374386379262e-05,1.990942067019519e-05,1.9947836659726143e-05,2.0053216884242935e-05,1.9796002965939453e-05,1.9921312432031836e-05,1.978923854965527e-05,1.9969142751436023e-05,1.9959749506824433e-05,2.0070021596513e-05,1.96566723844434e-05,1.990410189536689e-05,652.8657363458328,1.9959463962015118e-05
107,6.230409939302111e-05,6.222441708110916e-05,6.24801848032329e-05,6.250698601048543e-05,6.27157805141921e-05,6.229254096491321e-05,6.247226321345737e-05,6.229064456355284e-05,6.25785430612693e-05,6.255435498744288e-05,6.259775892908652e-05,6.213444631544303e-05,6.25808838235641e-05,844.2785781181104,6.260321050911787e-05
108,1.8902903176115934e-05,1.887046892592254e-05,1.898503446580223e-05,1.9023729085694728e-05,1.9120318907998946e-05,1.8883317356507632e-05,1.8993049745136198e-05,1.8875241819683494e-05,1.9110722452732564e-05,1.9036734568237172e-05,1.9184356879318162e-05,1.872535963689456e-05,1.8962534547024052e-05,539.060113414274,1.9029874923471072e-05
109,2.6134664314894646e-05,2.5827628823304268e-05,2.644802245357547e-05,2.642242177713609e-05,2.6536113232661215e-05,2.6176477479994672e-05,2.6355746838198524e-05,2.625828084013459e-05,2.653086315271957e-05,2.649671464090099e-05,2.6505456261401058e-05,2.6535869884944373e-05,2.6889601073679568e-05,9.316679137218463e-06,2.651513458574902e-05
110,2.2378875032144543e-05,2.221775525159639e-05,2.2586864589638903e-05,2.2581105351170814e-05,2.2686964645585734e-05,2.241317147466833e-05,2.2567022284242786e-05,2.2370197183073703e-05,2.2605238123043315e-05,2.2586415124988645e-05,2.2485229097313436e-05,2.2502434822093244e-05,2.2747520901056702e-05,9.092554102363582e-06,2.2654225791780018e-05
111,2.369290373659027e-05,2.3743678710599573e-05,2.3867200527728154e-05,2.3885302974410946e-05,2.4021912030025838e-05,2.3707870309225175e-05,2.379769688541908e-05,2.3635609770940812e-05,2.3844656137803613e-05,2.383220571588915e-05,2.3826807155555232e-05,2.3536236473999104e-05,2.383613230493448e-05,9.112121888836623e-06,2.3967481333158995e-05
112,2.4889769765525964e-05,2.4809337278115436e-05,2.5059029696042404e-05,2.507508805432661e-05,2.5236016902224334e-05,2.489000465118322e-05,2.5034771567271284e-05,2.478622140542012e-05,2.502966238042787e-05,2.4964066087323094e-05,2.5028004725098715e-05,2.453768097456927e-05,2.5008357632333258e-05,9.136873636953565e-06,2.5170797047415195e-05
113,2.6428774344112626e-05,2.6251285578356955e-05,2.658643508947197e-05,2.6578896953157285e-05,2.6798927688243498e-05,2.6430484918145155e-05,2.6566789334349076e-05,2.6400452900145353e-05,2.6677608838857608e-05,2.665648820482957e-05,2.6643377852438807e-05,2.6435699611251534e-05,2.673071995260131e-05,9.24745209147243e-06,2.6686211927423352e-05
114,2.904114858450294e-05,2.8496073305675596e-05,2.9203898949256916e-05,2.9242928333004492e-05,2.9403048995315864e-05,2.901602835690213e-05,2.9215030233119604e-05,2.908946744067348e-05,2.9338499741175958e-05,2.9237812387674955e-05,2.9506711264530304e-05,2.8882326423035258e-05,2.923746790685141e-05,430.46147281984923,2.92849975458198e-05
115,2.0274820725266085e-05,2.0201705658960503e-05,2.030856353857753e-05,2.0369386714350288e-05,2.0472635469086067e-05,2.0215821809079503e-05,2.037070544505736e-05,2.012324696065252e-05,2.029216172204442e-05,2.0284390428487078e-05,2.048754373822199e-05,2.0017324327115543e-05,2.0187607930686902e-05,896.2370979069208,2.031049637096372e-05
116,1.8740112128471984e-05,1.882659029416484e-05,1.8814513436561025e-05,1.8842185049994053e-05,1.8925220705844628e-05,1.871346977837812e-05,1.8822803620245548e-05,1.879734115589277e-05,1.895852685230579e-05,1.895058901797989e-05,1.915395211730931e-05,1.869648740027636e-05,1.890197429574082e-05,709.5063475525563,1.8852691486806896e-05
117,2.838899837753255e-05,2.8271321303430724e-05,2.858906173897715e-05,2.8592052736442956e-05,2.8817591673701202e-05,2.8406987251025402e-05,2.861972265576085e-05,2.845407608593835e-05,2.8787378796371654e-05,2.8751785674364275e-05,2.869222430304578e-05,2.875351018957669e-05,2.913947619454652e-05,8.856431732126592e-06,2.8706266170440736e-05
118,2.6220688883667388e-05,2.6024084413305962e-05,2.6433168115483868e-05,2.644443630201001e-05,2.6619777366951928e-05,2.6233375801463063e-05,2.6397123426305036e-05,2.615623340889777e-05,2.6462673846160123e-05,2.643827823506754e-05,2.6331644784906364e-05,2.6216129752198316e-05,2.657989725979174e-05,8.72776948217262e-06,2.655992378475502e-05
119,2.489932713862379e-05,2.4838969083857023e-05,2.5067159057408184e-05,2.509488718934444e-05,2.5264548844054122e-05,2.4899266757660605e-05,2.500948292530317e-05,2.479807817872152e-05,2.5060382912434017e-05,2.5033474512046943e-05,2.5069962614058722e-05,2.46721805943947e-05,2.5016613619214182e-05,8.746056431481223e-06,2.518906423963833e-05
120,2.382924132768907e-05,2.3775335905604657e-05,2.3983046511798418e-05,2.400311115401933e-05,2.4175004270865042e-05,2.3818311031540192e-05,2.3932179338098548e-05,2.374189235059399e-05,2.3972333542966162e-05,2.3955980178707293e-05,2.40138260409283e-05,2.36397192998354e-05,2.3966118614171755e-05,8.752311207549746e-06,2.4094135847322103e-05
121,2.2539616438385108e-05,2.2333197668685583e-05,2.2669926568527683e-05,2.2665344900947467e-05,2.2854560651327672e-05,2.2524535351213267e-05,2.2678889085800904e-05,2.2639733818449095e-05,2.291656185124947e-05,2.2885609884702892e-05,2.2702986219624596e-05,2.25813341328464e-05,2.2974718196066834e-05,8.785779126614565e-06,2.2758986115958314e-05
122,2.1032737782016928e-05,2.0837868317622547e-05,2.1158485706445058e-05,2.119643901474805e-05,2.1299363847324788e-05,2.102450258755695e-05,2.1098929204912173e-05,2.10363127911466e-05,2.1221650740761592e-05,2.120942476470872e-05,2.130043160367404e-05,2.0921726919376003e-05,2.1169207843037736e-05,369.05763391241106,2.120969897424868e-05
123,6.25197001030755e-05,6.239074701278323e-05,6.270386015392213e-05,6.272540905870907e-05,6.293131227210952e-05,6.251090981153069e-05,6.26879838827954e-05,6.2513558636787e-05,6.279731552422864e-05,6.277253865697517e-05,6.281587214023238e-05,6.236171997967899e-05,6.280354215341776e-05,948.883127366933,6.282148925618763e-05
124,2.6286602598239274e-05,2.6248735556035128e-05,2.64490503260248e-05,2.6486119996003338e-05,2.6607788143147796e-05,2.6284498398061775e-05,2.6416138704645638e-05,2.6322075145487837e-05,2.6548421750991526e-05,2.6535257597309937e-05,2.6692094957687558e-05,2.616133614869269e-05,2.648310572865078e-05,718.2657458494382,2.6511694937968073e-05
125,1.7087375855565177e-06,1.695374470556042e-06,1.722720674707797e-06,1.7221600182963375e-06,1.7296016654762023e-06,1.709794538017906e-06,1.7195644364389568e-06,1.7136458717743106e-06,1.72653953287114e-06,1.7259816152400351e-06,1.7285248130907134e-06,1.712792327070264e-06,1.7311850203557855e-06,8.896677896105851e-06,1.7248403808767688e-06
126,3.113523604688097e-05,3.102632007521242e-05,3.137669198818071e-05,3.1359963615270804e-05,3.1510567378508015e-05,3.1166103248216826e-05,3.1388906060604127e-05,3.116823655798022e-05,3.14599307877078e-05,3.143413650784798e-05,3.124198297131648e-05,3.1394637384645644e-05,3.1741930950622926e-05,8.894064880972026e-06,3.145076195431852e-05
127,2.6997097198871824e-05,2.6929167874832375e-05,2.7189314861126304e-05,2.7208654315260137e-05,2.735488556674472e-05,2.701475238697379e-05,2.712010381997916e-05,2.6919283351264125e-05,2.7160724525887654e-05,2.7141626504664004e-05,2.7182779838816724e-05,2.679145510474321e-05,2.713991057971452e-05,8.780510057426194e-06,2.728580175563021e-05
128,2.4483997063600234e-05,2.438272051352793e-05,2.465591070929295e-05,2.4669911752001206e-05,2.4826254043413658e-05,2.4487049237171856e-05,2.4594236884857943e-05,2.434918569023507e-05,2.460027488195188e-05,2.4531115696794287e-05,2.4672731870564522e-05,2.4257331046116564e-05,2.456881055257072e-05,8.789497578015757e-06,2.475830648555869e-05
129,2.2460916002706596e-05,2.224449786425156e-05,2.259537110295516e-05,2.2586873392586976e-05,2.2784846101085347e-05,2.245347192663307e-05,2.260001333493018e-05,2.241288299543562e-05,2.2670927401912963e-05,2.264309680028485e-05,2.2628420824934566e-05,2.250041048223063e-05,2.2740438612357283e-05,8.842402533099122e-06,2.2688521707169348e-05
130,2.0049102574643207e-05,1.979767710541344e-05,2.0148488752109217e-05,2.018954892073606e-05,2.03057840366719e-05,2.0017591157865547e-05,2.0155839687397955e-05,2.0133447623991372e-05,2.0285020773916577e-05,2.02757521959606e-05,2.0403635052567933e-05,1.9991382000347098e-05,2.0285115473882605e-05,386.4789469148085,2.02140903942004e-05
131,6.244512187914933e-05,6.23316175022006e-05,6.26279851565364e-05,6.264851374577261e-05,6.28555657301691e-05,6.243402174828543e-05,6.260464708764341e-05,6.2440647067307e-05,6.27326724974301e-05,6.270535738793727e-05,6.273684054774055e-05,6.228684627074618e-05,6.273020656310086e-05,961.2384515664752,6.274916398590675e-05
132,1.9305400591229065e-05,1.9334549511879408e-05,1.939723963678376e-05,1.943386434081507e-05,1.9542130896075815e-05,1.9278594153746447e-05,1.9362028593968083e-05,1.931918856340611e-05,1.9539637279106195e-05,1.951857505359295e-05,1.9683802758888156e-05,1.918410408100633e-05,1.9415755485039443e-05,688.49178947235,1.9424068312739694e-05
