,KE0 0 onwind,KE0 0 solar,KE0 1 onwind,KE0 1 solar,KE0 10 onwind,KE0 10 solar,KE0 11 onwind,KE0 11 solar,KE0 12 onwind,KE0 12 solar,KE0 2 onwind,KE0 2 ror,KE0 2 solar,KE0 3 onwind,KE0 3 solar,KE0 4 onwind,KE0 4 ror,KE0 4 solar,KE0 5 onwind,KE0 5 solar,KE0 6 onwind,KE0 6 solar,KE0 7 onwind,KE0 7 solar,KE0 8 onwind,KE0 8 ror,KE0 8 solar,KE0 9 onwind,KE0 9 solar,KE1 0 onwind,KE1 0 solar,KE2 0 onwind,KE2 0 solar
10,0.07209786619919582,0.3497085434265727,0.06152757462825947,0.39955595615912826,0.0,0.4055254361394824,0.06641636368441048,0.37938715822582453,0.0,0.39415107087095475,0.0,0.6299124292160571,0.40849025157305735,0.0,0.37903336456206177,0.0,0.10880491844091421,0.37707075021474856,0.12930347392180166,0.42935198260471896,0.017640513888853834,0.3776583750147992,0.20706215566570782,0.39611598760826894,0.0,1.0,0.4330440278474013,0.027741660440375876,0.39331108301645107,0.012745117038801705,0.41919032429377223,0.21863850995366577,0.4267907417039825
11,0.09994213241392486,0.5243502523381346,0.08250315445710411,0.5389650039399801,0.0,0.5622903262448794,0.12408312082034019,0.5292558406710061,0.0,0.5512067559224132,0.0,0.6307220444254967,0.5689261812236895,0.019715302233494672,0.5617613834982331,0.061205010373061454,0.316665973329253,0.5352086656346889,0.10199396012633298,0.5840503665412689,0.07264254294249935,0.513520702212627,0.25200875991697,0.5648648938482123,0.015023904252975834,1.0,0.5534044994499319,0.046384741689874644,0.5112486944086092,0.011336711813301398,0.5845109043303999,0.1720504336935218,0.5979108062738169
12,0.2124897479999727,0.338588588884845,0.11406321888585225,0.36775834076459574,0.0,0.2796410272926435,0.04902724459143237,0.4128124840992831,0.0,0.3484811501848874,0.021416753300708965,0.6553091879287359,0.3544065758166897,0.054476604419482544,0.32358294551764516,0.08222696423854645,0.19395852515117462,0.3529967377454704,0.053573310365768824,0.3941485640939127,0.06768540914626131,0.3693839289414487,0.09597005765574174,0.4125226266935697,0.01181988881050868,1.0,0.30516768547606504,0.010691725123235324,0.3488738421696705,0.04543858913933178,0.3435609765846928,0.10825442987193916,0.41344382109184225
13,0.16857864402125164,0.027466481225468867,0.20377260981727638,0.03481468698794592,0.0,0.01874940122977482,0.030411268057452878,0.05139492203981778,0.0,0.02253195251661701,0.015883376967695793,0.6215137576285482,0.04089895635445617,0.025227306346397846,0.03000579001767206,0.03384214883577326,0.10513457165430269,0.03745117064443621,0.05973547654364116,0.033765499802930844,0.040231953659236784,0.037597661771065695,0.12063475211974307,0.04767114905761833,0.031389830292659814,1.0,0.03772165846376201,0.01594430972288512,0.037879120868524845,0.03593664975424503,0.04000167164199082,0.1886257423872054,0.04042357975665053
14,0.08753212816084478,0.0,0.22458050628273818,0.0,0.0,0.0,0.01868034545408142,0.0,0.013275025592840098,0.0,0.01199620167605991,0.6194252662581281,0.0,0.015540967756111487,0.0,0.0,0.10039081664245485,0.0,0.15910525912974136,0.0,0.03196649634904131,0.0,0.23448041098982567,0.0,0.019969748847858366,1.0,0.0,0.0,0.0,0.04310880623263855,0.0,0.2880868366310922,0.0
15,0.05261002763757173,0.0,0.1552722102845669,0.0,0.0,0.0,0.03705531976429508,0.0,0.0,0.0,0.010213371871955923,0.6204794962904154,0.0,0.018622000535511204,0.0,0.02682348393949253,0.10122766705037399,0.0,0.2384208299171494,0.0,0.05555484251588219,0.0,0.16040623527626274,0.0,0.012837533533206389,1.0,0.0,0.0,0.0,0.013440992485137979,0.0,0.21136705735823122,0.0
16,0.05625272365889242,0.0,0.15760811060507643,0.0,0.0,0.0,0.06584109755845935,0.0,0.0,0.0,0.011091670429936052,0.616416343304455,0.0,0.019105785596748488,0.0,0.013331536018566318,0.0985805669928106,0.0,0.2094450179862489,0.0,0.0769194297033759,0.0,0.1997294463763769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25143347285598117,0.0
17,0.06119901566637404,0.034357836192928516,0.13462307408790944,0.03975727116652955,0.01588808141551495,0.025079796429625063,0.0716241842515138,0.024082466663196026,0.0,0.023988509299993535,0.0,0.6152043793492084,0.03142689785689339,0.0,0.03366275525305295,0.010544590108473376,0.09772041010345185,0.040723978632895064,0.12214775432216625,0.045546236697587665,0.023204307068480718,0.03915488904747156,0.3612236619562299,0.032380957338864695,0.0,1.0,0.04016217917218299,0.05316215764550935,0.041820623207508296,0.0,0.0344048096883644,0.27510821934970314,0.04223651874166221
18,0.1199092249757416,0.3253422237885237,0.20132065186511228,0.38826062575854814,0.0,0.39339415275469297,0.3787431953243346,0.35886634934790246,0.05400146051844631,0.3594568499223019,0.05129040347856109,0.614550236501281,0.40885195207793695,0.019131859906803644,0.34947514293411236,0.024010366924483096,0.09734594467564033,0.41903684905492417,0.18561133043701664,0.42724667021500456,0.04773261317574448,0.4254729000352917,0.7110928699361952,0.4044728431953403,0.1045760785057704,1.0,0.43843762960815735,0.0214110274400144,0.43188731214918824,0.11920796047352733,0.40592772902807694,0.44891804602936447,0.43163536563694943
19,0.14828499319414354,0.41543029587879565,0.15962923929870612,0.5407309817964037,0.0,0.5097283004058403,0.49666130758832927,0.5795042898150232,0.1109749219136099,0.53092358981061,0.0460549985138263,0.614536182612006,0.5727774632651327,0.07355311874448449,0.4948087307080482,0.0776515002878878,0.09867468862012817,0.6023910203386623,0.2333473929181966,0.5826290027424755,0.08953666094576494,0.5701826333431415,0.625181573630721,0.602800489919279,0.06212199666996666,1.0,0.6171302725524666,0.04589810219549981,0.6163185219119184,0.16452980952736365,0.5765573318184994,0.33168824345714815,0.6048808915654954
